Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (PI) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:34:56  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"PI","SAO LUIS DO PIAUI","PAN","Prefeito","0","0","0","0","1.833","0.000",
"PI","SAO MIGUEL DA BAIXA GRANDE","PAN","Prefeito","0","0","0","0","1.725","0.000",
"PI","SAO MIGUEL DO FIDALGO","PAN","Prefeito","0","0","0","0","1.795","0.000",
"PI","SAO MIGUEL DO TAPUIO","PAN","Prefeito","0","0","0","0","11.311","0.000",
"PI","SAO PEDRO DO PIAUI","PAN","Prefeito","0","0","0","0","7.341","0.000",
"PI","SAO RAIMUNDO NONATO","PAN","Prefeito","0","0","0","0","13.929","0.000",
"PI","SEBASTIAO BARROS","PAN","Prefeito","0","0","0","0","3.129","0.000",
"PI","SEBASTIAO LEAL","PAN","Prefeito","0","0","0","0","2.365","0.000",
"PI","SIGEFREDO PACHECO","PAN","Prefeito","0","0","0","0","5.082","0.000",
"PI","SIMPLICIO MENDES","PAN","Prefeito","0","0","0","0","7.121","0.000",
"PI","SOCORRO DO PIAUI","PAN","Prefeito","0","0","0","0","3.043","0.000",
"PI","SUSSUAPARA","PAN","Prefeito","0","0","0","0","4.316","0.000",
"PI","TANQUE DO PIAUI","PAN","Prefeito","0","0","0","0","1.646","0.000",
"PI","TERESINA","PAN","Prefeito","0","0","0","0","363.460","0.000",
"PI","UNIAO","PAN","Prefeito","0","0","0","0","21.490","0.000",
"PI","URUCUI","PAN","Prefeito","0","0","0","0","9.339","0.000",
"PI","VALENCA DO PIAUI","PAN","Prefeito","0","0","0","0","11.597","0.000",
"PI","VARZEA BRANCA","PAN","Prefeito","0","0","0","0","2.695","0.000",
"PI","VERA MENDES","PAN","Prefeito","0","0","0","0","2.014","0.000",
"PI","VILA NOVA DO PIAUI","PAN","Prefeito","0","0","0","0","1.569","0.000",
"PI","WALL FERRAZ","PAN","Prefeito","0","0","0","0","2.835","0.000",
"PI","ACAUA","PAN","Prefeito","0","0","0","0","4.137","0.000",
"PI","AGRICOLANDIA","PAN","Prefeito","0","0","0","0","3.668","0.000",
"PI","AGUA BRANCA","PAN","Prefeito","0","0","0","0","8.268","0.000",
"PI","ALAGOINHA","PAN","Prefeito","0","0","0","0","4.705","0.000",
"PI","ALEGRETE DO PIAUI","PAN","Prefeito","0","0","0","0","1.878","0.000",
"PI","ALTO LONGA","PAN","Prefeito","0","0","0","0","7.708","0.000",
"PI","ALTOS","PAN","Prefeito","0","0","0","0","20.474","0.000",
"PI","ALVORADA DO GURGUEIA","PAN","Prefeito","0","0","0","0","2.641","0.000",
"PI","AMARANTE","PAN","Prefeito","0","0","0","0","9.889","0.000",
"PI","ANGICAL DO PIAUI","PAN","Prefeito","0","0","0","0","4.800","0.000",
"PI","ANISIO DE ABREU","PAN","Prefeito","0","0","0","0","4.465","0.000",
"PI","ANTONIO ALMEIDA","PAN","Prefeito","0","0","0","0","2.170","0.000",
"PI","AROAZES","PAN","Prefeito","0","0","0","0","3.707","0.000",
"PI","ARRAIAL","PAN","Prefeito","0","0","0","0","2.743","0.000",
"PI","ASSUNCAO DO PIAUI","PAN","Prefeito","0","0","0","0","4.459","0.000",
"PI","AVELINO LOPES","PAN","Prefeito","0","0","0","0","5.943","0.000",
"PI","BAIXA GRANDE DO RIBEIRO","PAN","Prefeito","0","0","0","0","4.198","0.000",
"PI","BARRA D'ALCANTARA","PAN","Prefeito","0","0","0","0","2.130","0.000",
"PI","BARRAS","PAN","Prefeito","0","0","0","0","19.440","0.000",
"PI","BARREIRAS DO PIAUI","PAN","Prefeito","0","0","0","0","2.258","0.000",
