Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (MT) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:31:46  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"MT","CLAUDIA","PAN","Prefeito","0","0","0","0","5.617","0.000",
"MT","COCALINHO","PAN","Prefeito","0","0","0","0","3.015","0.000",
"MT","COLIDER","PAN","Prefeito","0","0","0","0","15.268","0.000",
"MT","COLNIZA","PAN","Prefeito","0","0","0","0","9.152","0.000",
"MT","COMODORO","PAN","Prefeito","0","0","0","0","9.188","0.000",
"MT","CONFRESA","PAN","Prefeito","0","0","0","0","9.874","0.000",
"MT","CONQUISTA D'OESTE","PAN","Prefeito","0","0","0","0","1.457","0.000",
"MT","COTRIGUACU","PAN","Prefeito","0","0","0","0","5.518","0.000",
"MT","CUIABA","PAN","Prefeito","0","0","0","0","276.119","0.000",
"MT","ALTO BOA VISTA","PAN","Prefeito","0","0","0","0","2.603","0.000",
"MT","FELIZ NATAL","PAN","Vereador","0","0","0","0","4.160","0.000",
"MT","FIGUEIROPOLIS D'OESTE","PAN","Vereador","0","0","0","0","2.381","0.000",
"MT","GAUCHA DO NORTE","PAN","Vereador","0","0","0","0","2.632","0.000",
"MT","GENERAL CARNEIRO","PAN","Vereador","0","0","0","0","3.624","0.000",
"MT","GLORIA D'OESTE","PAN","Vereador","0","0","0","0","1.933","0.000",
"MT","GUARANTA DO NORTE","PAN","Vereador","0","0","0","0","14.080","0.000",
"MT","GUIRATINGA","PAN","Vereador","0","0","0","0","8.180","0.000",
"MT","INDIAVAI","PAN","Vereador","0","0","0","0","1.444","0.000",
"MT","IPIRANGA DO NORTE","PAN","Vereador","0","0","0","0","1.779","0.000",
"MT","ITANHANGA","PAN","Vereador","0","0","0","0","2.557","0.000",
"MT","ITAUBA","PAN","Vereador","0","0","0","0","3.187","0.000",
"MT","ITIQUIRA","PAN","Vereador","0","0","0","0","6.576","0.000",
"MT","JACIARA","PAN","Vereador","0","0","0","0","13.996","0.000",
"MT","JANGADA","PAN","Vereador","0","0","0","0","4.589","0.000",
"MT","JAURU","PAN","Vereador","0","0","0","0","6.156","0.000",
"MT","JUARA","PAN","Vereador","0","4","44","48","16.302","0.294",
"MT","JUINA","PAN","Vereador","0","0","0","0","20.023","0.000",
"MT","JURUENA","PAN","Vereador","0","0","0","0","3.735","0.000",
"MT","JUSCIMEIRA","PAN","Vereador","0","0","0","0","7.517","0.000",
"MT","LAMBARI D'OESTE","PAN","Vereador","0","0","0","0","3.420","0.000",
"MT","LUCAS DO RIO VERDE","PAN","Vereador","0","0","0","0","13.034","0.000",
"MT","LUCIARA","PAN","Vereador","0","0","0","0","1.760","0.000",
"MT","MARCELANDIA","PAN","Vereador","0","0","0","0","8.203","0.000",
"MT","MATUPA","PAN","Vereador","0","0","0","0","7.431","0.000",
"MT","MIRASSOL D'OESTE","PAN","Vereador","0","0","0","0","12.357","0.000",
"MT","NOBRES","PAN","Vereador","0","2","15","17","8.129","0.209",
"MT","NORTELANDIA","PAN","Vereador","0","0","0","0","4.596","0.000",
"MT","NOSSA SENHORA DO LIVRAMENTO","PAN","Vereador","0","0","0","0","7.427","0.000",
"MT","NOVA BANDEIRANTE","PAN","Vereador","0","0","0","0","5.358","0.000",
"MT","NOVA BRASILANDIA","PAN","Vereador","0","0","0","0","3.219","0.000",
"MT","NOVA CANAA DO NORTE","PAN","Vereador","0","0","0","0","6.409","0.000",
"MT","NOVA GUARITA","PAN","Vereador","0","0","0","0","2.560","0.000",
"MT","NOVA LACERDA","PAN","Vereador","0","0","0","0","2.440","0.000",
"MT","NOVA MARILANDIA","PAN","Vereador","0","0","0","0","1.611","0.000",
"MT","NOVA MARINGA","PAN","Vereador","0","0","0","0","2.864","0.000",
"MT","NOVA MONTE VERDE","PAN","Vereador","0","0","0","0","3.944","0.000",
"MT","NOVA MUTUM","PAN","Vereador","0","0","0","0","9.466","0.000",
"MT","NOVA NAZARE","PAN","Vereador","0","0","0","0","1.462","0.000",
"MT","NOVA OLIMPIA","PAN","Vereador","0","0","0","0","9.177","0.000",
"MT","NOVA SANTA HELENA","PAN","Vereador","0","0","0","0","2.219","0.000",
"MT","NOVA UBIRATA","PAN","Vereador","0","0","0","0","3.307","0.000",
"MT","NOVA XAVANTINA","PAN","Vereador","0","0","0","0","10.684","0.000",
"MT","NOVO HORIZONTE DO NORTE","PAN","Vereador","0","0","0","0","2.514","0.000",
"MT","NOVO MUNDO","PAN","Vereador","0","0","0","0","3.656","0.000",
