Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (BA) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:24:55  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"BA","PONTO NOVO","PAN","Vereador","0","0","0","0","8.242","0.000",
"BA","PORTO SEGURO","PAN","Vereador","0","42","629","671","44.965","1.492",
"BA","POTIRAGUA","PAN","Vereador","0","0","0","0","6.063","0.000",
"BA","PRADO","PAN","Vereador","0","0","0","0","12.784","0.000",
"BA","PRESIDENTE DUTRA","PAN","Vereador","0","0","0","0","8.821","0.000",
"BA","PRESIDENTE JANIO QUADROS","PAN","Vereador","0","0","0","0","7.564","0.000",
"BA","PRESIDENTE TANCREDO NEVES","PAN","Vereador","0","0","0","0","10.580","0.000",
"BA","QUEIMADAS","PAN","Vereador","0","0","0","0","14.626","0.000",
"BA","QUIJINGUE","PAN","Vereador","0","0","0","0","15.691","0.000",
"BA","QUIXABEIRA","PAN","Vereador","0","0","0","0","4.806","0.000",
"BA","RAFAEL JAMBEIRO","PAN","Vereador","0","0","0","0","12.108","0.000",
"BA","REMANSO","PAN","Vereador","0","0","0","0","21.409","0.000",
"BA","RETIROLANDIA","PAN","Vereador","0","0","0","0","7.916","0.000",
"BA","RIACHAO DAS NEVES","PAN","Vereador","0","0","0","0","14.834","0.000",
"BA","RIACHAO DO JACUIPE","PAN","Vereador","0","0","0","0","19.185","0.000",
"BA","RIACHO DE SANTANA","PAN","Vereador","0","0","0","0","17.800","0.000",
"BA","ABAIRA","PAN","Vereador","0","0","0","0","5.411","0.000",
"BA","ABARE","PAN","Vereador","0","0","0","0","8.828","0.000",
"BA","ACAJUTIBA","PAN","Vereador","0","0","0","0","7.742","0.000",
"BA","ADUSTINA","PAN","Vereador","0","0","0","0","8.231","0.000",
"BA","ITAQUARA","PAN","Vereador","0","0","0","0","5.228","0.000",
"BA","ITARANTIM","PAN","Vereador","0","0","0","0","10.202","0.000",
"BA","ITATIM","PAN","Vereador","0","0","0","0","8.206","0.000",
"BA","ITIRUCU","PAN","Vereador","0","0","0","0","7.499","0.000",
"BA","ITORORO","PAN","Vereador","0","0","0","0","11.206","0.000",
"BA","ITUACU","PAN","Vereador","0","0","0","0","10.962","0.000",
"BA","ITUBERA","PAN","Vereador","0","0","0","0","13.487","0.000",
"BA","JABORANDI","PAN","Vereador","0","0","0","0","6.008","0.000",
"BA","JACARACI","PAN","Vereador","0","0","0","0","7.794","0.000",
"BA","JACOBINA","PAN","Vereador","0","0","0","0","39.984","0.000",
"BA","JAGUARARI","PAN","Vereador","0","33","221","254","18.204","1.395",
"BA","JAGUARIPE","PAN","Vereador","0","51","66","117","7.857","1.489",
"BA","JANDAIRA","PAN","Vereador","0","0","0","0","4.822","0.000",
"BA","JEQUIE","PAN","Vereador","0","0","0","0","74.048","0.000",
"BA","JEREMOABO","PAN","Vereador","0","0","0","0","19.702","0.000",
"BA","JITAUNA","PAN","Vereador","0","0","0","0","8.472","0.000",
"BA","JOAO DOURADO","PAN","Vereador","0","0","0","0","11.615","0.000",
"BA","JUAZEIRO","PAN","Vereador","0","195","2,783","2,978","86.589","3.439",
"BA","JUCURUCU","PAN","Vereador","0","0","0","0","6.255","0.000",
