Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (PE) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:34:10  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"PE","FREI MIGUELINHO","PAN","Vereador","0","0","0","0","8.912","0.000",
"PE","GAMELEIRA","PAN","Vereador","0","10","289","299","11.253","2.657",
"PE","GARANHUNS","PAN","Vereador","0","12","141","153","57.634","0.265",
"PE","GLORIA DO GOITA","PAN","Vereador","0","0","0","0","14.452","0.000",
"PE","GOIANA","PAN","Vereador","0","15","119","134","40.705","0.329",
"PE","GRANITO","PAN","Vereador","0","0","0","0","3.598","0.000",
"PE","GRAVATA","PAN","Vereador","0","68","144","212","38.374","0.552",
"PE","IATI","PAN","Vereador","0","0","0","0","10.279","0.000",
"PE","IBIMIRIM","PAN","Vereador","0","3","28","31","12.294","0.252",
"PE","IBIRAJUBA","PAN","Vereador","0","0","0","0","4.791","0.000",
"PE","IGARASSU","PAN","Vereador","0","0","0","0","46.210","0.000",
"PE","IGUARACI","PAN","Vereador","0","0","0","0","6.819","0.000",
"PE","INAJA","PAN","Vereador","0","0","0","0","6.798","0.000",
"PE","INGAZEIRA","PAN","Vereador","0","0","0","0","2.616","0.000",
"PE","IPOJUCA","PAN","Vereador","0","32","21","53","38.697","0.137",
"PE","IPUBI","PAN","Vereador","0","0","0","0","12.461","0.000",
"PE","ITACURUBA","PAN","Vereador","0","0","0","0","2.718","0.000",
"PE","ITAIBA","PAN","Vereador","0","0","0","0","12.531","0.000",
"PE","ITAMARACA","PAN","Vereador","0","23","687","710","11.205","6.336",
"PE","ITAMBE","PAN","Vereador","0","0","0","0","17.216","0.000",
"PE","ITAPETIM","PAN","Vereador","0","0","0","0","8.519","0.000",
"PE","ITAPISSUMA","PAN","Vereador","0","9","128","137","13.163","1.041",
"PE","ITAQUITINGA","PAN","Vereador","0","0","0","0","9.286","0.000",
"PE","JABOATAO","PAN","Vereador","0","263","6,477","6,740","291.508","2.312",
"PE","JAQUEIRA","PAN","Vereador","0","0","0","0","6.251","0.000",
"PE","JATAUBA","PAN","Vereador","0","0","0","0","8.663","0.000",
"PE","JATOBA","PAN","Vereador","0","0","0","0","7.852","0.000",
"PE","JOAO ALFREDO","PAN","Vereador","0","0","0","0","17.589","0.000",
"PE","JOAQUIM NABUCO","PAN","Vereador","0","0","0","0","8.819","0.000",
"PE","JUCATI","PAN","Vereador","0","0","0","0","6.555","0.000",
"PE","JUPI","PAN","Vereador","0","0","0","0","7.198","0.000",
"PE","JUREMA","PAN","Vereador","0","0","0","0","7.518","0.000",
"PE","LAGOA DE ITAENGA","PAN","Vereador","0","0","0","0","12.208","0.000",
"PE","LAGOA DO CARRO","PAN","Vereador","0","9","196","205","9.140","2.243",
"PE","LAGOA DO OURO","PAN","Vereador","0","0","0","0","6.886","0.000",
"PE","LAGOA DOS GATOS","PAN","Vereador","0","0","0","0","8.210","0.000",
"PE","LAGOA GRANDE","PAN","Vereador","0","0","0","0","12.240","0.000",
"PE","LAJEDO","PAN","Vereador","0","8","86","94","20.732","0.453",
"PE","LIMOEIRO","PAN","Vereador","0","0","0","0","33.045","0.000",
"PE","MACAPARANA","PAN","Vereador","0","0","0","0","12.323","0.000",
"PE","MACHADOS","PAN","Vereador","0","0","0","0","6.462","0.000",
"PE","MANARI","PAN","Vereador","0","0","0","0","6.759","0.000",
"PE","MARAIAL","PAN","Vereador","0","0","0","0","7.255","0.000",
"PE","MIRANDIBA","PAN","Vereador","0","0","0","0","8.270","0.000",
"PE","MOREILANDIA","PAN","Vereador","0","0","0","0","6.551","0.000",
"PE","MORENO","PAN","Vereador","0","436","0","436","29.784","1.464",
"PE","NAZARE DA MATA","PAN","Vereador","0","0","0","0","18.871","0.000",
"PE","OLINDA","PAN","Vereador","0","289","12,504","12,793","225.141","5.682",
"PE","OROBO","PAN","Vereador","0","0","0","0","11.799","0.000",
"PE","OROCO","PAN","Vereador","0","0","0","0","7.599","0.000",
"PE","OURICURI","PAN","Vereador","0","20","90","110","29.018","0.379",
"PE","PALMARES","PAN","Vereador","0","18","282","300","31.481","0.953",
"PE","PALMEIRINA","PAN","Vereador","0","0","0","0","4.887","0.000",
"PE","PANELAS","PAN","Vereador","0","0","0","0","13.884","0.000",
"PE","PARANATAMA","PAN","Vereador","0","0","0","0","6.142","0.000",
"PE","PARNAMIRIM","PAN","Vereador","0","0","0","0","11.429","0.000",
"PE","PASSIRA","PAN","Vereador","0","0","0","0","17.394","0.000",
"PE","PAUDALHO","PAN","Vereador","0","33","636","669","23.778","2.814",
"PE","PAULISTA","PAN","Vereador","0","52","1,188","1,240","139.971","0.886",
"PE","PEDRA","PAN","Vereador","0","15","292","307","12.533","2.450",
"PE","PESQUEIRA","PAN","Vereador","0","0","0","0","33.386","0.000",
"PE","ALIANCA","PAN","Prefeito","0","0","0","0","20.103","0.000",
"PE","ALTINHO","PAN","Prefeito","0","0","16","16","12.510","0.128",
"PE","AMARAJI","PAN","Prefeito","0","0","17","17","12.287","0.138",
"PE","ANGELIM","PAN","Prefeito","0","0","0","0","5.989","0.000",
"PE","ARACOIABA","PAN","Prefeito","0","0","0","0","9.588","0.000",
"PE","ARARIPINA","PAN","Prefeito","0","0","0","0","34.867","0.000",
"PE","ARCOVERDE","PAN","Prefeito","0","0","73","73","32.016","0.228",
"PE","BARRA DE GUABIRABA","PAN","Prefeito","0","0","0","0","6.739","0.000",
"PE","BARREIROS","PAN","Prefeito","0","0","0","0","20.542","0.000",
"PE","BELEM DE MARIA","PAN","Prefeito","0","0","0","0","5.858","0.000",
"PE","BELEM DE SAO FRANCISCO","PAN","Prefeito","0","0","0","0","7.793","0.000",
