Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (SP) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:41:50  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"SP","OURO VERDE","PAN","Vereador","0","0","0","0","4.786","0.000",
"SP","OUROESTE","PAN","Vereador","0","0","0","0","4.661","0.000",
"SP","ALUMINIO","PAN","Vereador","0","0","0","0","9.493","0.000",
"SP","ALVARES FLORENCE","PAN","Vereador","0","0","0","0","2.529","0.000",
"SP","ALVARES MACHADO","PAN","Vereador","0","0","0","0","12.005","0.000",
"SP","ALVARO DE CARVALHO","PAN","Vereador","0","0","0","0","2.484","0.000",
"SP","ALVINLANDIA","PAN","Vereador","0","0","0","0","2.091","0.000",
"SP","AMERICANA","PAN","Vereador","0","0","0","0","119.065","0.000",
"SP","AMERICO BRASILIENSE","PAN","Vereador","0","0","0","0","18.502","0.000",
"SP","AMERICO DE CAMPOS","PAN","Vereador","0","0","0","0","4.073","0.000",
"SP","AMPARO","PAN","Vereador","0","0","0","0","35.735","0.000",
"SP","ANALANDIA","PAN","Vereador","0","0","0","0","3.291","0.000",
"SP","ANDRADINA","PAN","Vereador","0","0","0","0","31.313","0.000",
"SP","ANGATUBA","PAN","Vereador","0","0","0","0","11.926","0.000",
"SP","ANHEMBI","PAN","Vereador","0","0","0","0","3.327","0.000",
"SP","ANHUMAS","PAN","Vereador","0","0","0","0","2.317","0.000",
"SP","APARECIDA","PAN","Vereador","0","0","0","0","21.594","0.000",
"SP","APARECIDA D OESTE","PAN","Vereador","0","0","0","0","3.171","0.000",
"SP","APIAI","PAN","Vereador","0","0","0","0","14.566","0.000",
"SP","ARACARIGUAMA","PAN","Vereador","0","0","0","0","8.689","0.000",
"SP","ARACATUBA","PAN","Vereador","0","116","5,123","5,239","99.591","5.261",
"SP","ARACOIABA DA SERRA","PAN","Vereador","0","0","0","0","13.151","0.000",
"SP","ARAMINA","PAN","Vereador","0","0","0","0","3.478","0.000",
"SP","ARANDU","PAN","Vereador","0","0","0","0","3.857","0.000",
"SP","ARAPEI","PAN","Vereador","0","0","0","0","1.954","0.000",
"SP","ARARAQUARA","PAN","Vereador","0","0","0","0","104.805","0.000",
"SP","ARARAS","PAN","Vereador","0","0","0","0","64.116","0.000",
"SP","ARCO IRIS","PAN","Vereador","0","0","0","0","1.458","0.000",
"SP","AREALVA","PAN","Vereador","0","0","0","0","4.870","0.000",
"SP","AREIAS","PAN","Vereador","0","0","0","0","2.611","0.000",
"SP","AREIOPOLIS","PAN","Vereador","0","0","0","0","6.179","0.000",
"SP","ARIRANHA","PAN","Vereador","0","0","0","0","5.660","0.000",
"SP","ARTUR NOGUEIRA","PAN","Vereador","0","0","0","0","20.553","0.000",
"SP","ARUJA","PAN","Vereador","0","0","0","0","39.292","0.000",
"SP","ASPASIA","PAN","Vereador","0","0","0","0","1.329","0.000",
"SP","ASSIS","PAN","Vereador","0","0","0","0","49.395","0.000",
"SP","ATIBAIA","PAN","Vereador","0","0","0","0","61.604","0.000",
"SP","AURIFLAMA","PAN","Vereador","0","0","0","0","8.470","0.000",
"SP","AVAI","PAN","Vereador","0","0","0","0","3.309","0.000",
"SP","AVANHANDAVA","PAN","Vereador","0","0","0","0","5.721","0.000",
"SP","AVARE","PAN","Vereador","0","0","0","0","42.153","0.000",
"SP","GUARANI D OESTE","PAN","Vereador","0","0","0","0","1.240","0.000",
"SP","GUARANTA","PAN","Vereador","0","0","0","0","4.303","0.000",
"SP","GUARARAPES","PAN","Vereador","0","0","0","0","17.503","0.000",
"SP","GUARAREMA","PAN","Vereador","0","6","16","22","13.865","0.159",
"SP","GUARATINGUETA","PAN","Vereador","0","0","0","0","64.078","0.000",
"SP","GUAREI","PAN","Vereador","0","0","0","0","6.412","0.000",
"SP","GUARIBA","PAN","Vereador","0","0","0","0","20.110","0.000",
"SP","GUARUJA","PAN","Vereador","0","74","394","468","154.926","0.302",
