Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (RN) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:37:56  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"RN","GOIANINHA","PAN","Vereador","0","0","0","0","13.686","0.000",
"RN","GOVERNADOR DIX-SEPT ROSADO","PAN","Vereador","0","0","0","0","8.347","0.000",
"RN","GROSSOS","PAN","Vereador","0","0","0","0","6.100","0.000",
"RN","GUAMARE","PAN","Vereador","2","15","967","982","7.564","12.983",
"RN","VICOSA","PAN","Vereador","0","0","0","0","1.127","0.000",
"RN","IELMO MARINHO","PAN","Vereador","1","31","595","626","8.256","7.582",
"RN","IPANGUACU","PAN","Vereador","0","3","25","28","9.487","0.295",
"RN","IPUEIRA","PAN","Vereador","0","0","0","0","1.540","0.000",
"RN","ITAJA","PAN","Vereador","0","0","0","0","4.675","0.000",
"RN","ASSU","PAN","Prefeito","0","0","0","0","28.164","0.000",
"RN","BAIA FORMOSA","PAN","Prefeito","0","0","0","0","5.378","0.000",
"RN","BARAUNA","PAN","Prefeito","0","0","0","0","10.836","0.000",
"RN","BARCELONA","PAN","Prefeito","0","0","0","0","3.205","0.000",
"RN","BENTO FERNANDES","PAN","Prefeito","0","0","0","0","3.187","0.000",
"RN","BOA SAUDE","PAN","Prefeito","0","0","0","0","4.958","0.000",
"RN","BODO","PAN","Prefeito","0","0","0","0","2.067","0.000",
"RN","BOM JESUS","PAN","Prefeito","0","0","0","0","5.878","0.000",
"RN","BREJINHO","PAN","Prefeito","0","0","0","0","6.400","0.000",
"RN","CAICARA DO NORTE","PAN","Prefeito","0","0","0","0","3.991","0.000",
"RN","CAICARA DO RIO DO VENTO","PAN","Prefeito","0","0","0","0","3.041","0.000",
"RN","CAICO","PAN","Prefeito","0","0","0","0","34.201","0.000",
"RN","CAMPO GRANDE","PAN","Prefeito","0","0","0","0","6.416","0.000",
"RN","CAMPO REDONDO","PAN","Prefeito","0","0","0","0","6.079","0.000",
"RN","CANGUARETAMA","PAN","Prefeito","0","0","0","0","15.784","0.000",
"RN","CARAUBAS","PAN","Prefeito","0","0","0","0","12.927","0.000",
"RN","CARNAUBA DOS DANTAS","PAN","Prefeito","0","0","0","0","4.730","0.000",
"RN","CARNAUBAIS","PAN","Prefeito","0","0","0","0","6.688","0.000",
"RN","CEARA MIRIM","PAN","Prefeito","0","0","1,675","1,675","31.630","5.296",
"RN","CERRO-CORA","PAN","Prefeito","0","0","0","0","5.861","0.000",
"RN","CORONEL EZEQUIEL","PAN","Prefeito","0","0","0","0","3.268","0.000",
"RN","CORONEL JOAO PESSOA","PAN","Prefeito","0","0","0","0","2.891","0.000",
"RN","CRUZETA","PAN","Prefeito","0","0","0","0","5.529","0.000",
"RN","CURRAIS NOVOS","PAN","Prefeito","0","0","0","0","24.065","0.000",
"RN","DOUTOR SEVERIANO","PAN","Prefeito","0","0","0","0","4.322","0.000",
"RN","ENCANTO","PAN","Prefeito","0","0","0","0","3.158","0.000",
"RN","EQUADOR","PAN","Prefeito","0","0","0","0","3.510","0.000",
"RN","ESPIRITO SANTO","PAN","Prefeito","0","0","0","0","5.269","0.000",
"RN","EXTREMOZ","PAN","Prefeito","0","0","844","844","12.773","6.608",
"RN","FELIPE GUERRA","PAN","Prefeito","0","0","0","0","4.861","0.000",
"RN","FERNANDO PEDROSA","PAN","Prefeito","0","0","0","0","2.323","0.000",
"RN","FLORANIA","PAN","Prefeito","0","0","0","0","6.279","0.000",
"RN","FRANCISCO DANTAS","PAN","Prefeito","0","0","0","0","2.377","0.000",
"RN","FRUTUOSO GOMES","PAN","Prefeito","0","0","0","0","3.130","0.000",
"RN","GALINHOS","PAN","Prefeito","0","0","0","0","1.883","0.000",
"RN","GOIANINHA","PAN","Prefeito","0","0","0","0","13.210","0.000",
"RN","GOVERNADOR DIX-SEPT ROSADO","PAN","Prefeito","0","0","0","0","8.035","0.000",
"RN","GROSSOS","PAN","Prefeito","0","0","0","0","5.938","0.000",
"RN","GUAMARE","PAN","Prefeito","0","0","0","0","7.273","0.000",
"RN","SAO JOSE DO SERIDO","PAN","Vereador","0","0","0","0","3.011","0.000",
"RN","SAO MIGUEL","PAN","Vereador","0","0","0","0","12.116","0.000",
"RN","SAO MIGUEL DE TOUROS","PAN","Vereador","0","0","0","0","4.586","0.000",
"RN","SAO PAULO DO POTENGI","PAN","Vereador","0","1","0","1","9.483","0.011",
"RN","SAO PEDRO","PAN","Vereador","0","0","0","0","5.015","0.000",
"RN","SAO RAFAEL","PAN","Vereador","0","0","0","0","5.631","0.000",
"RN","SAO TOME","PAN","Vereador","0","0","0","0","7.044","0.000",
"RN","SAO VICENTE","PAN","Vereador","0","0","0","0","3.880","0.000",
"RN","SENADOR ELOI DE SOUZA","PAN","Vereador","0","1","94","95","3.299","2.880",
"RN","SENADOR GEORGINO AVELINO","PAN","Vereador","0","0","0","0","2.947","0.000",
"RN","SERRA CAIADA","PAN","Vereador","0","2","6","8","5.190","0.154",
"RN","SERRA DE SAO BENTO","PAN","Vereador","0","0","0","0","3.978","0.000",
"RN","SERRA DO MEL","PAN","Vereador","0","0","0","0","6.560","0.000",
"RN","SERRA NEGRA DO NORTE","PAN","Vereador","0","0","0","0","5.329","0.000",
"RN","SERRINHA","PAN","Vereador","0","0","0","0","4.793","0.000",
"RN","SERRINHA DOS PINTOS","PAN","Vereador","0","0","0","0","3.186","0.000",
"RN","SEVERIANO MELO","PAN","Vereador","0","0","0","0","5.731","0.000",
"RN","SITIO NOVO","PAN","Vereador","0","0","0","0","3.253","0.000",
"RN","TABOLEIRO GRANDE","PAN","Vereador","0","0","0","0","1.779","0.000",
"RN","TAIPU","PAN","Vereador","0","0","0","0","6.767","0.000",
"RN","TANGARA","PAN","Vereador","0","0","0","0","8.333","0.000",
"RN","TENENTE ANANIAS","PAN","Vereador","0","0","0","0","5.936","0.000",
"RN","TENENTE LAURENTINO CRUZ","PAN","Vereador","0","0","0","0","3.564","0.000",
"RN","TIBAU","PAN","Vereador","0","0","0","0","2.627","0.000",
"RN","TIBAU DO SUL","PAN","Vereador","0","0","0","0","5.710","0.000",
"RN","RIACHO DA CRUZ","PAN","Prefeito","0","0","0","0","2.088","0.000",
"RN","RIACHO DE SANTANA","PAN","Prefeito","0","0","0","0","2.631","0.000",
"RN","RIACHUELO","PAN","Prefeito","0","0","0","0","4.294","0.000",
"RN","RIO DO FOGO","PAN","Prefeito","0","0","0","0","6.807","0.000",
"RN","RODOLFO FERNANDES","PAN","Prefeito","0","0","0","0","3.526","0.000",
"RN","RUY BARBOSA","PAN","Prefeito","0","0","0","0","2.535","0.000",
"RN","SANTA CRUZ","PAN","Prefeito","0","0","0","0","17.916","0.000",
"RN","SANTA MARIA","PAN","Prefeito","0","0","0","0","2.820","0.000",
"RN","SANTANA DO MATOS","PAN","Prefeito","0","0","0","0","9.111","0.000",
"RN","SANTANA DO SERIDO","PAN","Prefeito","0","0","0","0","1.783","0.000",
"RN","SANTO ANTONIO","PAN","Prefeito","0","0","0","0","11.911","0.000",
"RN","SAO BENTO DO NORTE","PAN","Prefeito","0","0","0","0","2.573","0.000",
"RN","SAO BENTO DO TRAIRI","PAN","Prefeito","0","0","0","0","2.427","0.000",
"RN","SAO FERNANDO","PAN","Prefeito","0","0","0","0","2.470","0.000",
"RN","SAO FRANCISCO DO OESTE","PAN","Prefeito","0","0","0","0","2.533","0.000",
"RN","SAO GONCALO DO AMARANTE","PAN","Prefeito","0","0","0","0","44.190","0.000",
"RN","SAO JOAO DO SABUGI","PAN","Prefeito","0","0","0","0","4.363","0.000",
"RN","SAO JOSE DE CAMPESTRE","PAN","Prefeito","0","0","0","0","7.329","0.000",
"RN","SAO JOSE DE MIPIBU","PAN","Prefeito","0","0","0","0","19.914","0.000",
"RN","SAO JOSE DO SERIDO","PAN","Prefeito","0","0","0","0","3.032","0.000",
