Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Quadro Partido/Cargo
UF (ES) - Partido (TODOS) - Cargo (TODOS)
29/03/2009 - 00:25:48  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

UF,Município,Partido,Cargo,(E) Total de Eleitos,Votos de Legenda,Votos Nominais,(VT)Total de Votos,(VC) Votos Válidos,% (VT/VC)
"ES","COLATINA","PC do B","Prefeito","0","0","0","0","62.449","0.000",
"ES","DORES DO RIO PRETO","PC do B","Prefeito","0","0","0","0","4.168","0.000",
"ES","IBIRACU","PC do B","Prefeito","0","0","0","0","6.792","0.000",
"ES","ITAGUACU","PC do B","Prefeito","0","0","0","0","9.466","0.000",
"ES","JERONIMO MONTEIRO","PC do B","Prefeito","0","0","0","0","6.986","0.000",
"ES","MARILANDIA","PC do B","Prefeito","0","0","0","0","6.934","0.000",
"ES","MUQUI","PC do B","Prefeito","0","0","0","0","8.502","0.000",
"ES","PINHEIROS","PC do B","Prefeito","0","0","504","504","12.609","3.997",
"ES","RIO NOVO DO SUL","PC do B","Prefeito","0","0","0","0","8.015","0.000",
"ES","SAO JOSE DO CALCADO","PC do B","Prefeito","0","0","0","0","6.740","0.000",
"ES","SERRA","PC do B","Prefeito","0","0","0","0","163.618","0.000",
"ES","VIANA","PC do B","Prefeito","0","0","0","0","27.681","0.000",
"ES","AFONSO CLAUDIO","PC do B","Prefeito","0","0","0","0","18.756","0.000",
"ES","AGUA DOCE DO NORTE","PC do B","Prefeito","0","0","0","0","6.036","0.000",
"ES","AGUIA BRANCA","PC do B","Prefeito","0","0","0","0","6.516","0.000",
"ES","ALFREDO CHAVES","PC do B","Prefeito","0","0","0","0","7.972","0.000",
"ES","ALTO RIO NOVO","PC do B","Prefeito","0","0","0","0","3.910","0.000",
"ES","ANCHIETA","PC do B","Prefeito","0","0","0","0","12.129","0.000",
"ES","APIACA","PC do B","Prefeito","0","0","0","0","4.852","0.000",
"ES","ATILIO VIVACQUA","PC do B","Prefeito","0","0","0","0","6.314","0.000",
"ES","BAIXO GUANDU","PC do B","Prefeito","0","0","0","0","16.617","0.000",
"ES","BARRA DE SAO FRANCISCO","PC do B","Prefeito","0","0","0","0","21.442","0.000",
"ES","BOM JESUS DO NORTE","PC do B","Prefeito","0","0","0","0","6.285","0.000",
"ES","BREJETUBA","PC do B","Prefeito","0","0","0","0","6.538","0.000",
"ES","CACHOEIRO DE ITAPEMIRIM","PC do B","Prefeito","0","0","0","0","94.324","0.000",
"ES","CARIACICA","PC do B","Prefeito","0","0","0","0","170.139","0.000",
"ES","CASTELO","PC do B","Prefeito","0","0","0","0","20.632","0.000",
"ES","CONCEICAO DA BARRA","PC do B","Prefeito","0","0","0","0","13.978","0.000",
"ES","CONCEICAO DO CASTELO","PC do B","Prefeito","0","0","0","0","6.017","0.000",
"ES","DIVINO DE SAO LOURENCO","PC do B","Prefeito","0","0","0","0","3.201","0.000",
"ES","DOMINGOS MARTINS","PC do B","Prefeito","0","0","0","0","20.256","0.000",
"ES","ECOPORANGA","PC do B","Prefeito","0","0","0","0","13.686","0.000",
"ES","PANCAS","PC do B","Vereador","0","0","0","0","12.016","0.000",
"ES","PEDRO CANARIO","PC do B","Vereador","0","7","242","249","11.840","2.103",
"ES","PIUMA","PC do B","Vereador","2","21","1,142","1,163","9.550","12.178",
"ES","PONTO BELO","PC do B","Vereador","0","0","0","0","4.797","0.000",
"ES","PRESIDENTE KENNEDY","PC do B","Vereador","0","0","0","0","6.792","0.000",
"ES","RIO BANANAL","PC do B","Vereador","0","0","0","0","11.375","0.000",
"ES","SANTA LEOPOLDINA","PC do B","Vereador","0","2","113","115","7.849","1.465",
"ES","SANTA MARIA DO JETIBA","PC do B","Vereador","0","0","0","0","18.563","0.000",
"ES","SANTA TERESA","PC do B","Vereador","0","0","0","0","13.210","0.000",
"ES","SAO DOMINGOS","PC do B","Vereador","0","0","0","0","4.769","0.000",
"ES","SAO GABRIEL DA PALHA","PC do B","Vereador","0","24","866","890","17.111","5.201",
"ES","SAO MATEUS","PC do B","Vereador","1","22","1,433","1,455","49.899","2.916",
"ES","SAO ROQUE DO CANAA","PC do B","Vereador","0","0","0","0","6.810","0.000",
"ES","SOORETAMA","PC do B","Vereador","0","0","0","0","11.814","0.000",
