Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (RIO DE JANEIRO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 14:00:15  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","RJ","ARRAIAL DO CABO","PSC","20605","AMARO BARRETO BRITO","45","Não eleito","0.253","PSC / PL / PSDC",
"Vereador","RJ","ARRAIAL DO CABO","PC do B","65555","ANGELO DE MACEDO ALVES","652","Eleito","3.670","PPS / PRONA / PC do B",
"Vereador","RJ","ARRAIAL DO CABO","PRONA","56145","ANTONIO JOSÉ VIEIRA FURTADO","391","Suplente","2.201","PPS / PRONA / PC do B",
"Vereador","RJ","ARRAIAL DO CABO","PDT","12612","ARISTO PACHECO JUNIOR","210","Suplente","1.182","PDT / PT",
"Vereador","RJ","ARRAIAL DO CABO","PFL","25555","ARIVALDO CAVALCANTI FILHO","321","Não eleito","1.807","PFL / PSB / PT do B",
"Vereador","RJ","ANGRA DOS REIS","PL","22615","LUIZ CARLOS LOPES DE ARAUJO","1,236","Suplente","1.568","PSC / PL / PMN",
"Vereador","RJ","ANGRA DOS REIS","PSL","17220","MANOEL CRUZ PARENTE","2,177","Suplente","2.761","PSL / PFL / PTC",
"Vereador","RJ","ANGRA DOS REIS","PP","11608","MANOEL GONÇALVES FILHO","918","Suplente","1.164","PP / PSDC",
"Vereador","RJ","ANGRA DOS REIS","PT do B","70034","MANOEL PEREIRA RAMOS","134","Não eleito","0.170","PDT / PT do B",
"Vereador","RJ","ANGRA DOS REIS","PTC","36123","MARCÉLIO BARRETO DA ROCHA","132","Suplente","0.167","PSL / PFL / PTC",
"Vereador","RJ","ANGRA DOS REIS","PPS","23623","MARCELO HORANO SAMPAIHO","71","Não eleito","0.090","PTB / PPS / PSB / PRP",
"Vereador","RJ","ANGRA DOS REIS","PSB","40001","MARCIA BARBOZA  DE REZENDE","68","Não eleito","0.086","PTB / PPS / PSB / PRP",
"Vereador","RJ","ANGRA DOS REIS","PFL","25606","MARCO AURÉLIO VARGAS FRANCISCO","2,411","Eleito por Média","3.058","PSL / PFL / PTC",
"Vereador","RJ","ANGRA DOS REIS","PSDB","45665","MARCOS MOURA DOS ANJOS","36","Não eleito","0.046","(sem coligação)",
"Vereador","RJ","ANGRA DOS REIS","PSL","17209","MARENICE ALVES LACERDA","29","Suplente","0.037","PSL / PFL / PTC",
"Vereador","RJ","ANGRA DOS REIS","PMN","33615","MARIA ANTONIA SILVA DO CARMO","217","Suplente","0.275","PSC / PL / PMN",
"Vereador","RJ","ANGRA DOS REIS","PDT","12012","MARIA CRISTINA RIPPER NOGUEIRA","82","Não eleito","0.104","PDT / PT do B",
"Vereador","RJ","ANGRA DOS REIS","PTC","36789","MARIA DA CONCEIÇÃO","322","Suplente","0.408","PSL / PFL / PTC",
"Vereador","RJ","ANGRA DOS REIS","PT","13456","MARIA DA CONCEIÇÃO RABHA DE SOUZA","1,464","Eleito por Média","1.857","PT / PC do B",
"Vereador","RJ","ANGRA DOS REIS","PL","22624","MARIA DO CARMO PIMENTA CARNEIRO","151","Suplente","0.192","PSC / PL / PMN",
"Vereador","RJ","ANGRA DOS REIS","PP","11655","MARIA ELICY TENORIO DE CASTRO","195","Suplente","0.247","PP / PSDC",
"Vereador","RJ","ANGRA DOS REIS","PL","22616","MARIA JOSE CLARA GOMES DE OLIVEIRA","304","Suplente","0.386","PSC / PL / PMN",
"Vereador","RJ","ANGRA DOS REIS","PC do B","65111","MARIA JOSÉ DOS SANTOS SILVA","39","Suplente","0.049","PT / PC do B",
"Vereador","RJ","ANGRA DOS REIS","PL","22609","MARIA LUIZA DE SOUZA RIQUEZA","142","Suplente","0.180","PSC / PL / PMN",
"Vereador","RJ","ANGRA DOS REIS","PV","43043","MARIO DA FRANCA MATOS FILHO","34","Não eleito","0.043","(sem coligação)",
"Vereador","RJ","ANGRA DOS REIS","PMDB","15615","MARIO LUIZ DOS ANJOS","549","Suplente","0.696","(sem coligação)",
"Vereador","RJ","ANGRA DOS REIS","PDT","12112","MARIO ROBERTO CARRERA MAIA","17","Não eleito","0.022","PDT / PT do B",
"Vereador","RJ","ANGRA DOS REIS","PV","43171","MAURO CANDIDO DE LIMA","156","Não eleito","0.198","(sem coligação)",
"Vereador","RJ","ANGRA DOS REIS","PFL","25625","MIRIAM SANTOS TAVARES","176","Suplente","0.223","PSL / PFL / PTC",
"Vereador","RJ","ANGRA DOS REIS","PDT","12222","NAGIB SANTOS ABAS","144","Não eleito","0.183","PDT / PT do B",
"Vereador","RJ","ANGRA DOS REIS","PT do B","70222","NAIR TEIXEIRA NUNES","49","Não eleito","0.062","PDT / PT do B",
"Vereador","RJ","ANGRA DOS REIS","PT","13123","NEIROBIS KAZUO NAGAE","739","Suplente","0.937","PT / PC do B",
"Vereador","RJ","ANGRA DOS REIS","PT","13608","NEUZA TEREZINHA NARDELLI ROSA","1,091","Suplente","1.384","PT / PC do B",
"Vereador","RJ","ANGRA DOS REIS","PMDB","15604","ODIR PLACIDO BARBOSA DUARTE","2,633","Eleito por Média","3.340","(sem coligação)",
"Vereador","RJ","ANGRA DOS REIS","PL","22612","ORLANDINO DE OLIVEIRA MARTINS","1,690","Suplente","2.144","PSC / PL / PMN",
"Vereador","RJ","ANGRA DOS REIS","PL","22613","PAULO CESAR SARMENTO DE MENEZES","194","Suplente","0.246","PSC / PL / PMN",
"Vereador","RJ","ANGRA DOS REIS","PSB","40777","PAULO DE BRITO","13","Não eleito","0.016","PTB / PPS / PSB / PRP",
"Vereador","RJ","ANGRA DOS REIS","PP","11606","PAULO SERGIO DOCEK MOTE","287","Suplente","0.364","PP / PSDC",
"Vereador","RJ","ANGRA DOS REIS","PSDC","27222","PAULO TIBURCIO FERREIRA","163","Suplente","0.207","PP / PSDC",
"Vereador","RJ","ANGRA DOS REIS","PP","11609","PEDRINA SOARES DOS SANTOS","76","Suplente","0.096","PP / PSDC",
"Vereador","RJ","ARRAIAL DO CABO","PRONA","56111","ARLETE FERNANDES MAGALHÃES TEIXEIRA","108","Suplente","0.608","PPS / PRONA / PC do B",
"Vereador","RJ","ARRAIAL DO CABO","PMDB","15633","ARY VIANNA DOS SANTOS","376","Não eleito","2.117","PMDB / PSL",
"Vereador","RJ","ARRAIAL DO CABO","PSC","20650","ASSED FARIA","220","Não eleito","1.238","PSC / PL / PSDC",
"Vereador","RJ","ARRAIAL DO CABO","PV","43334","AURELIO DOS SANTOS DUARTE","175","Suplente","0.985","PP / PV",
"Vereador","RJ","ARRAIAL DO CABO","PSC","20630","BERNADINO DE MELLO VIANNA","245","Não eleito","1.379","PSC / PL / PSDC",
"Vereador","RJ","ARRAIAL DO CABO","PV","43043","CARLA CESESTE SUZANA MOREIRA","322","Eleito","1.813","PP / PV",
"Vereador","RJ","ARRAIAL DO CABO","PTC","36611","CARLOS ALBETO MARIANO","107","Não eleito","0.602","PTC / PSDB",
"Vereador","RJ","ARRAIAL DO CABO","PL","22515","CARLOS EDUARDO COSTA PEREIRA","131","Não eleito","0.737","PSC / PL / PSDC",
"Vereador","RJ","ARRAIAL DO CABO","PFL","25255","CÉSAR AQUILES DE SOUZA TEIXEIRA","36","Não eleito","0.203","PFL / PSB / PT do B",
"Vereador","RJ","ARRAIAL DO CABO","PPS","23123","CLAUDIO ELIR MOREIRA DE SOUZA","323","Suplente","1.818","PPS / PRONA / PC do B",
"Vereador","RJ","ARRAIAL DO CABO","PV","43143","CRISTIANO DA SILVA PIMENTEL","314","Eleito por Média","1.768","PP / PV",
"Vereador","RJ","ARRAIAL DO CABO","PAN","26444","CRISTIANO LIMA PEREIRA","0","Não eleito","0.000","(sem coligação)",
"Vereador","RJ","ARRAIAL DO CABO","PMDB","15618","DARLEI MENDES DA SILVA","14","Não eleito","0.079","PMDB / PSL",
"Vereador","RJ","ARRAIAL DO CABO","PRONA","56156","DAVID DUTRA DE OLIVEIRA","472","Eleito por Média","2.657","PPS / PRONA / PC do B",
"Vereador","RJ","ARRAIAL DO CABO","PP","11236","DILVANIA LESSA NICOLAU","0","Suplente","0.000","PP / PV",
"Vereador","RJ","ARRAIAL DO CABO","PMDB","15555","DOUGLAS LEAL","15","Não eleito","0.084","PMDB / PSL",
"Vereador","RJ","ARRAIAL DO CABO","PC do B","65333","EDILMAR DA SILVA","177","Suplente","0.996","PPS / PRONA / PC do B",
"Vereador","RJ","ARRAIAL DO CABO","PAN","26550","EDILSON SOARES DE LIMA","4","Não eleito","0.023","(sem coligação)",
"Vereador","RJ","ARRAIAL DO CABO","PV","43699","EDSON ALMENARA DA COSTA JUNIOR","243","Suplente","1.368","PP / PV",
"Vereador","RJ","ARRAIAL DO CABO","PSC","20644","EDSON LOUREIRO DO NASCIMENTO","21","Não eleito","0.118","PSC / PL / PSDC",
"Vereador","RJ","ARRAIAL DO CABO","PFL","25100","EDSON SOARES DOS SANTOS","54","Não eleito","0.304","PFL / PSB / PT do B",
"Vereador","RJ","ARRAIAL DO CABO","PDT","12555","EDUARDO ANDRADE DA ROCHA","468","Eleito por Média","2.634","PDT / PT",
"Vereador","RJ","ARRAIAL DO CABO","PSDB","45678","ELÇO VIEIRA DOS SANTOS","124","Não eleito","0.698","PTC / PSDB",
"Vereador","RJ","ARRAIAL DO CABO","PAN","26604","ELI QUINTANILHA","19","Não eleito","0.107","(sem coligação)",
"Vereador","RJ","ARRAIAL DO CABO","PSC","20608","ELIZABETH PIMENTEL FIALHO","25","Não eleito","0.141","PSC / PL / PSDC",
"Vereador","RJ","ARRAIAL DO CABO","PDT","12615","EMMANOEL TEIXEIRA PONTES","260","Suplente","1.464","PDT / PT",
"Vereador","RJ","ARRAIAL DO CABO","PTC","36615","ERENILDA DE SOUZA RIBEIRO","3","Não eleito","0.017","PTC / PSDB",
"Vereador","RJ","ARRAIAL DO CABO","PTC","36550","FRANCISCO CARLOS PINTO DE OLIVEIRA","119","Não eleito","0.670","PTC / PSDB",
"Vereador","RJ","ARRAIAL DO CABO","PPS","23333","FRANCISCO DE ASSIS  TEIXEIRA SOARES","441","Suplente","2.482","PPS / PRONA / PC do B",
"Vereador","RJ","ARRAIAL DO CABO","PT","13651","FRANCISCO DO ESPIRITO SANTO AMORIM","3","Suplente","0.017","PDT / PT",
"Vereador","RJ","ARRAIAL DO CABO","PT do B","70182","GERALDO JOSÉ TEIXEIRA BARRETO","72","Não eleito","0.405","PFL / PSB / PT do B",
"Vereador","RJ","ARRAIAL DO CABO","PMDB","15622","GERALDO LUIZ DOS SANTOS ROSA","45","Não eleito","0.253","PMDB / PSL",
"Vereador","RJ","ARRAIAL DO CABO","PSC","20620","GERALDO RIBEIRO DO ESPIRITO SANTO","65","Não eleito","0.366","PSC / PL / PSDC",
"Vereador","RJ","ARRAIAL DO CABO","PAN","26651","GERALDO SANTANA MARQUES","6","Não eleito","0.034","(sem coligação)",
"Vereador","RJ","ARRAIAL DO CABO","PV","43680","GUILHERME FREDERICO LANES","88","Suplente","0.495","PP / PV",
"Vereador","RJ","ANGRA DOS REIS","PSDB","45007","PEDRO HIDEIOSHI ODAKA","177","Não eleito","0.225","(sem coligação)",
"Vereador","RJ","ANGRA DOS REIS","PL","22614","PEDRO MANOEL DA CUNHA MIGUEL","2,509","Eleito","3.182","PSC / PL / PMN",
"Vereador","RJ","ANGRA DOS REIS","PP","11615","PEDRO PAULO FRANCO GARRIDO","37","Suplente","0.047","PP / PSDC",
"Vereador","RJ","ANGRA DOS REIS","PTB","14444","PEDRO RODRIGUES VIEIRA","241","Não eleito","0.306","PTB / PPS / PSB / PRP",
"Vereador","RJ","ANGRA DOS REIS","PPS","23444","RAUL ALEVATO","84","Não eleito","0.107","PTB / PPS / PSB / PRP",
"Vereador","RJ","ANGRA DOS REIS","PT do B","70001","REGINA CELIA OLIVEIRA","17","Não eleito","0.022","PDT / PT do B",
"Vereador","RJ","ANGRA DOS REIS","PMDB","15123","REGINA CELIA SILVA DE PAULA","65","Suplente","0.082","(sem coligação)",
"Vereador","RJ","ANGRA DOS REIS","PDT","12612","REINALDO LUCIANO COUTO","66","Não eleito","0.084","PDT / PT do B",
"Vereador","RJ","ANGRA DOS REIS","PFL","25611","RICARDO DE SOUZA DUTRA","3,070","Eleito","3.894","PSL / PFL / PTC",
"Vereador","RJ","ANGRA DOS REIS","PFL","25601","RITA DE CASSIA DA CUNHA SALOMÃO BARROSO","278","Suplente","0.353","PSL / PFL / PTC",
"Vereador","RJ","ANGRA DOS REIS","PSDB","45655","ROBERTO DOS SANTOS SILVA","19","Não eleito","0.024","(sem coligação)",
"Vereador","RJ","ANGRA DOS REIS","PSDB","45123","ROBERTO SILVA CHAGAS","362","Não eleito","0.459","(sem coligação)",
"Vereador","RJ","ANGRA DOS REIS","PT","13444","ROBSON  MARQUES DE SOUZA","471","Suplente","0.597","PT / PC do B",
"Vereador","RJ","ANGRA DOS REIS","PTC","36678","ROBSON EUZEBIO ELIAS DE SOUZA","297","Suplente","0.377","PSL / PFL / PTC",
"Vereador","RJ","ANGRA DOS REIS","PTB","14222","ROSANGELA AMARAL DUARTE PERDIGÃO","479","Não eleito","0.608","PTB / PPS / PSB / PRP",
"Vereador","RJ","ANGRA DOS REIS","PPS","23196","ROSANGELA REGINA RAMOS  DOS SANTOS","7","Não eleito","0.009","PTB / PPS / PSB / PRP",
"Vereador","RJ","ANGRA DOS REIS","PSDB","45111","SANDRO NOBREGA DE SOUZA","84","Não eleito","0.107","(sem coligação)",
"Vereador","RJ","ANGRA DOS REIS","PMDB","15115","SAULO ROBERTO SIQUEIRA","342","Suplente","0.434","(sem coligação)",
"Vereador","RJ","ANGRA DOS REIS","PT do B","70555","SEBASTIANA NUNES PIMENTA","19","Não eleito","0.024","PDT / PT do B",
"Vereador","RJ","ANGRA DOS REIS","PSC","20555","SERGIO FERNANDES LEVY","20","Suplente","0.025","PSC / PL / PMN",
"Vereador","RJ","ANGRA DOS REIS","PT","13610","SYLVIO LUIZ DA GAMA PEREIRA","547","Suplente","0.694","PT / PC do B",
"Vereador","RJ","ANGRA DOS REIS","PMN","33633","TANIA MARIA BARBOSA","12","Suplente","0.015","PSC / PL / PMN",
"Vereador","RJ","ANGRA DOS REIS","PT","13534","TANIA REGINA CORREA SILVA","62","Suplente","0.079","PT / PC do B",
"Vereador","RJ","ANGRA DOS REIS","PL","22610","UBIRAGUANI BATISTA DE ALMEIDA","909","Suplente","1.153","PSC / PL / PMN",
"Vereador","RJ","ANGRA DOS REIS","PC do B","65555","ULISSES PEREIRA DE SOUZA","382","Suplente","0.485","PT / PC do B",
"Vereador","RJ","ANGRA DOS REIS","PL","22677","UZIEL ARCENIO HONORIO","386","Suplente","0.490","PSC / PL / PMN",
"Vereador","RJ","ANGRA DOS REIS","PT do B","70012","VALÉRIA LEONE MUGUET PINTO","18","Não eleito","0.023","PDT / PT do B",
"Vereador","RJ","ANGRA DOS REIS","PSL","17250","VERA LUCIA BURCHKARDT STELLING","150","Suplente","0.190","PSL / PFL / PTC",
"Vereador","RJ","ANGRA DOS REIS","PSC","20111","VERISSIMO JOSE DE ARAUJO NETO","54","Suplente","0.068","PSC / PL / PMN",
"Vereador","RJ","ANGRA DOS REIS","PSL","17222","VILMA TEIXEIRA  FERREIRA DOS SANTOS","2,494","Eleito","3.163","PSL / PFL / PTC",
"Vereador","RJ","ANGRA DOS REIS","PTB","14111","VITOR DE PAIVA ROCHA","277","Não eleito","0.351","PTB / PPS / PSB / PRP",
"Vereador","RJ","ANGRA DOS REIS","PPS","23610","WALDIR FIRMINO DE OLIVEIRA","59","Não eleito","0.075","PTB / PPS / PSB / PRP",
"Vereador","RJ","ANGRA DOS REIS","PC do B","65113","WOLNEY CELIO BARRETO DA ROCHA","19","Suplente","0.024","PT / PC do B",
"Vereador","RJ","ANGRA DOS REIS","PP","11688","YONE OLIVEIRA DE SARLI","186","Suplente","0.236","PP / PSDC",
"Vereador","RJ","ARRAIAL DO CABO","PAN","26222","HUDSON GERALDO MORAIS GOMES","3","Não eleito","0.017","(sem coligação)",
"Vereador","RJ","ARRAIAL DO CABO","PV","43451","ILCENY VIEIRA LIMA","60","Suplente","0.338","PP / PV",
"Vereador","RJ","ARRAIAL DO CABO","PAN","26333","IRES BORGES DOS SANTOS","16","Não eleito","0.090","(sem coligação)",
"Vereador","RJ","ARRAIAL DO CABO","PFL","25335","IRMALICE COELHO CONTRERA","212","Não eleito","1.193","PFL / PSB / PT do B",
"Vereador","RJ","ARRAIAL DO CABO","PPS","23456","ITAMAR MARTINS RAMOS","75","Suplente","0.422","PPS / PRONA / PC do B",
"Vereador","RJ","ARRAIAL DO CABO","PTC","36111","IZAAC OLEGÁRIO DE OLIVEIRA","220","Não eleito","1.238","PTC / PSDB",
"Vereador","RJ","ARRAIAL DO CABO","PDT","12620","JADIR MARTINS LEAL BARRETO","421","Suplente","2.370","PDT / PT",
"Vereador","RJ","ARRAIAL DO CABO","PMDB","15620","JAMIL BARRETO DE MACEDO","79","Não eleito","0.445","PMDB / PSL",
"Vereador","RJ","ARRAIAL DO CABO","PAN","26055","JOÃO PAULISTA DOS SANTOS","14","Não eleito","0.079","(sem coligação)",
"Vereador","RJ","ARRAIAL DO CABO","PAN","26111","JORGE LUIZ BENEVENUTO","49","Não eleito","0.276","(sem coligação)",
"Vereador","RJ","ARRAIAL DO CABO","PDT","12006","JORGE OSMAR PORFIRIO FERREIRA","11","Suplente","0.062","PDT / PT",
"Vereador","RJ","ARRAIAL DO CABO","PL","22522","JOSE ALBERTO BARRETO PINTO","226","Não eleito","1.272","PSC / PL / PSDC",
"Vereador","RJ","ARRAIAL DO CABO","PRONA","56133","JOSE ARDSON AMORIM NOBREGA","185","Suplente","1.041","PPS / PRONA / PC do B",
"Vereador","RJ","ARRAIAL DO CABO","PT","13456","JOSÉ DIAS","59","Suplente","0.332","PDT / PT",
"Vereador","RJ","ARRAIAL DO CABO","PRONA","56123","JOSIMAR VEIGA DE OLIVEIRA","66","Suplente","0.372","PPS / PRONA / PC do B",
