Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (ALAGOAS) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
25/04/2009 - 20:35:53  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","AL","ARAPIRACA","PTC","36321","CARLOS ANTONIO DA SILVA","59","Não eleito","0.070","PRTB / PTC",
"Vereador","AL","ARAPIRACA","PV","43000","CARLOS FERREIRA MAURICIO","145","Não eleito","0.173","(sem coligação)",
"Vereador","AL","ARAPIRACA","PT do B","70321","CEZARIO RODRIGUES DOS SANTOS","113","Suplente","0.135","PAN / PT do B",
"Vereador","AL","ARAPIRACA","PSB","40888","CICERO ANTONIO DA SILVA","157","Suplente","0.188","PTB / PSB",
"Vereador","AL","ARAPIRACA","PTC","36000","CICERO CIRIACO DOS SANTOS","291","Não eleito","0.348","PRTB / PTC",
"Vereador","AL","ARAPIRACA","PHS","31444","CLAUDEMAR LACERDA DE QUEIROS","27","Não eleito","0.032","PHS / PRP / PC do B",
"Vereador","AL","ARAPIRACA","PT do B","70123","CLAUDEMIR ALVES DOS SANTOS","872","Suplente","1.041","PAN / PT do B",
"Vereador","AL","ARAPIRACA","PTC","36987","CLAUDENIR SOUSA DOS SANTOS","25","Não eleito","0.030","PRTB / PTC",
"Vereador","AL","ARAPIRACA","PV","43123","COSMA GOMES DO CARMO DOS SANTOS","15","Não eleito","0.018","(sem coligação)",
"Vereador","AL","ARAPIRACA","PTC","36899","DAMIAO BENEDITO DA SILVA","109","Não eleito","0.130","PRTB / PTC",
"Vereador","AL","ARAPIRACA","PSB","40369","DAMIAO MARCELINO DA SILVA","160","Suplente","0.191","PTB / PSB",
"Vereador","AL","ARAPIRACA","PTN","19700","DILZA MENEZES","54","Suplente","0.064","PDT / PT / PTN / PSDC",
"Vereador","AL","ARAPIRACA","PT do B","70147","EGMAR DA ROCHA BARROS","278","Suplente","0.332","PAN / PT do B",
"Vereador","AL","ARAPIRACA","PMDB","15678","ELZA MARIA SOARES DA SILVA","124","Suplente","0.148","PMDB / PSC / PMN / PSDB",
"Vereador","AL","ARAPIRACA","PTC","36580","EUFRASIO PEDRO PAULINO","41","Não eleito","0.049","PRTB / PTC",
"Vereador","AL","ARAPIRACA","PSB","40111","FERNANDO ANTONIO MENDES BARBOSA","1,451","Suplente","1.733","PTB / PSB",
"Vereador","AL","ARAPIRACA","PSDB","45777","FLAUDIZIO BARBOSA SANTOS","911","Suplente","1.088","PMDB / PSC / PMN / PSDB",
"Vereador","AL","ARAPIRACA","PTN","19147","FRANCISCO DE SOUZA IRMAO","521","Suplente","0.622","PDT / PT / PTN / PSDC",
"Vereador","AL","ARAPIRACA","PRTB","28456","GENILSON SOUZA DOS SANTOS","81","Não eleito","0.097","PRTB / PTC",
"Vereador","AL","ARAPIRACA","PSB","40999","GENIVALDO PEREIRA DOS SANTOS","511","Suplente","0.610","PTB / PSB",
"Vereador","AL","ARAPIRACA","PTC","36777","GERALDO FERREIRA DA SILVA","154","Não eleito","0.184","PRTB / PTC",
"Vereador","AL","ATALAIA","PPS","23000","MARCIO ANDRE TENÓRIO","555","Eleito","2.676","PPS / PHS / PV",
"Vereador","AL","ATALAIA","PSDB","45111","MARCOS DE ARAUJO SABINO","299","Suplente","1.442","PP / PDT / PL / PSDB",
"Vereador","AL","ATALAIA","PV","43333","MARIA APARECIDA ELIAS DE MELO","285","Suplente","1.374","PPS / PHS / PV",
"Vereador","AL","ATALAIA","PFL","25678","MARIA AUREA ACIOLE","156","Suplente","0.752","PTB / PMDB / PSL / PFL / PMN / PT do B",
"Vereador","AL","ATALAIA","PHS","31222","MARIA CLEONICE DOS SANTOS","146","Suplente","0.704","PPS / PHS / PV",
"Vereador","AL","ATALAIA","PRONA","56111","MARIA DARCY DA CONCEIÇÃO","10","Suplente","0.048","PSC / PSDC / PSB / PRP / PRONA",
"Vereador","AL","ATALAIA","PP","11111","MARIA FERREIRA CAVALCANTE","848","Eleito","4.089","PP / PDT / PL / PSDB",
"Vereador","AL","ATALAIA","PDT","12345","MARIO JORGE BARROS","649","Suplente","3.130","PP / PDT / PL / PSDB",
"Vereador","AL","ATALAIA","PPS","23111","MAURICIO TENORIO DA SILVA","451","Suplente","2.175","PPS / PHS / PV",
"Vereador","AL","ATALAIA","PTB","14000","NADIEGE MARIA DO NASCIMENTO","3","Suplente","0.014","PTB / PMDB / PSL / PFL / PMN / PT do B",
"Vereador","AL","ATALAIA","PRP","44111","NEIDE MIRANDA DE OLIVEIRA COSTA","588","Suplente","2.835","PSC / PSDC / PSB / PRP / PRONA",
"Vereador","AL","ATALAIA","PHS","31111","PEDRO BATISTA DA SILVA","235","Suplente","1.133","PPS / PHS / PV",
"Vereador","AL","ATALAIA","PP","11234","PEDRO PAULINO DOS SANTOS FILHO","498","Suplente","2.401","PP / PDT / PL / PSDB",
"Vereador","AL","ATALAIA","PMDB","15111","RADJALMA TENÓRIO PORTELA","332","Suplente","1.601","PTB / PMDB / PSL / PFL / PMN / PT do B",
"Vereador","AL","ATALAIA","PT","13456","ROSELENE NUNES DA SILVA","13","Não eleito","0.063","(sem coligação)",
"Vereador","AL","ATALAIA","PHS","31999","SANDRO DE SOUZA GOMES","211","Suplente","1.017","PPS / PHS / PV",
"Vereador","AL","ATALAIA","PPS","23456","SEBASTIÃO GONÇALVES FILHO","179","Suplente","0.863","PPS / PHS / PV",
"Vereador","AL","ATALAIA","PHS","31666","SUELI GOMES DOS SANTOS","9","Suplente","0.043","PPS / PHS / PV",
"Vereador","AL","ATALAIA","PSDB","45333","VERA LUCIA MARIA DOS SANTOS LIMA","39","Suplente","0.188","PP / PDT / PL / PSDB",
"Vereador","AL","ATALAIA","PT","13113","WELLITON AMORIM DOS SANTOS","16","Não eleito","0.077","(sem coligação)",
