Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (PERNAMBUCO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:58:17  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","PE","AGUAS BELAS","PSL","17777","ANTONIO RODRIGUES DA SILVA","519","Suplente","2.540","PTB / PSL / PL / PMN / PRONA",
"Vereador","PE","AGUAS BELAS","PP","11745","CICERO EUNIAS RODRIGUES MURICI","346","Suplente","1.693","PP / PDT",
"Vereador","PE","AGUAS BELAS","PTN","19110","CÍCERO INACIO DA SILVA","100","Não eleito","0.489","PTN / PFL / PV",
"Vereador","PE","AGUAS BELAS","PTB","14444","CLEMILDA BARBOSA OLIVEIRA","7","Suplente","0.034","PTB / PSL / PL / PMN / PRONA",
"Vereador","PE","AGUAS BELAS","PRONA","56222","CLOVIS EMIDIO DE GOES","13","Suplente","0.064","PTB / PSL / PL / PMN / PRONA",
"Vereador","PE","AGUAS BELAS","PT","13123","DAVI SEBASTIÃO PINTO RIBEIRO","115","Suplente","0.563","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PTB","14000","EDNALDO DE ARAUJO LEITE","252","Suplente","1.233","PTB / PSL / PL / PMN / PRONA",
"Vereador","PE","AGUAS BELAS","PC do B","65555","ELIAS TENORIO DE ARAUJO","283","Suplente","1.385","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PMDB","15245","EMÍLIO ALVES DE OLIVEIRA","472","Suplente","2.310","PSDB / PMDB",
"Vereador","PE","AGUAS BELAS","PRP","44444","ERINALDO TENORIO DE CARVALHO","1,097","Eleito","5.368","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PC do B","65888","EVÂNIA MARTA RAMOS","141","Suplente","0.690","PT / PPS / PSB / PRP / PC do B",
"Vereador","PE","AGUAS BELAS","PSDB","45845","EVERALDO DE CARVALHO CERQUEIRA","231","Suplente","1.130","PSDB / PMDB",
"Vereador","PE","AGUAS BELAS","PSDB","45245","FÁBIA VAGNA DE BARROS VIEIRA","76","Suplente","0.372","PSDB / PMDB",
"Vereador","PE","AGUAS BELAS","PRONA","56666","FRANCISCO EXPEDITO CORDEIRO DE MORAES","183","Suplente","0.896","PTB / PSL / PL / PMN / PRONA",
"Vereador","PE","AGUAS BELAS","PP","11445","FRANCISCO RODRIGUES DE SANTANA","162","Suplente","0.793","PP / PDT",
"Vereador","PE","AGUAS BELAS","PRONA","56555","FREDERICO WANDERLEY DUARTE MALTA","1","Suplente","0.005","PTB / PSL / PL / PMN / PRONA",
"Vereador","PE","AGUAS BELAS","PC do B","65123","GENIVALDO NUNES DA CRUZ","226","Suplente","1.106","PT / PPS / PSB / PRP / PC do B",
