Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (RORAIMA) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 14:02:19  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","RR","NORMANDIA","PPS","23123","CONSTANCIO CONSTANTINO","106","Suplente","3.233","PDT / PTB / PPS / PSB / PV",
"Vereador","RR","NORMANDIA","PPS","23333","DAVI MARCOS NAPOLEAO","199","Eleito","6.069","PDT / PTB / PPS / PSB / PV",
"Vereador","RR","NORMANDIA","PTB","14444","DENIVALDO TRAJANO RAPOSO","17","Suplente","0.518","PDT / PTB / PPS / PSB / PV",
"Vereador","RR","NORMANDIA","PFL","25255","DESMANO RAPOSO VIRIATO","15","Suplente","0.457","PFL / PSDC / PHS",
"Vereador","RR","NORMANDIA","PL","22456","DIONISIO ANTONIO SERVINO","125","Eleito por Média","3.812","PL / PT / PSL",
"Vereador","RR","BOA VISTA","PDT","12222","HENRIQUE JOSE DA SILVA SANTOS","200","Não eleito","0.177","(sem coligação)",
"Vereador","RR","BOA VISTA","PMDB","15789","ILCA MACEDO MALLA","315","Suplente","0.279","PTB / PMDB",
"Vereador","RR","BOA VISTA","PP","11456","ILDA CARDOSO DA SILVA","516","Suplente","0.457","PP / PTN / PSDC",
"Vereador","RR","BOA VISTA","PRTB","28147","ILDENI DA SILVA AGUIAR","4","Não eleito","0.004","(sem coligação)",
"Vereador","RR","BOA VISTA","PAN","26123","IRACEMA ARALDI","1,579","Eleito","1.398","PFL / PAN",
"Vereador","RR","BOA VISTA","PSL","17456","ISAIAS BARROS GOMES","143","Suplente","0.127","PSL / PHS / PRP / PRONA / PT do B",
"Vereador","RR","BOA VISTA","PRONA","56333","ISIS DE MOURA LEITÃO","75","Suplente","0.066","PSL / PHS / PRP / PRONA / PT do B",
"Vereador","RR","BOA VISTA","PTN","19999","IVO DE SOUZA PEREIRA","1,430","Eleito","1.266","PP / PTN / PSDC",
"Vereador","RR","BOA VISTA","PL","22600","IVO RODRIGUES CANTANHEDE FILHO","816","Suplente","0.723","PL / PSB",
"Vereador","RR","BOA VISTA","PTB","14222","IVONISIO DAMASCENO LACERDA","222","Suplente","0.197","PTB / PMDB",
"Vereador","RR","BOA VISTA","PMDB","15111","IZAIAS REBOUÇAS MAIA","1,010","Suplente","0.894","PTB / PMDB",
"Vereador","RR","BOA VISTA","PTC","36345","JACKSON FERREIRA DE OLIVEIRA","267","Suplente","0.236","PMN / PTC",
"Vereador","RR","BOA VISTA","PV","43123","JANAINA CAVALCANTE SOARES DA SILVA","254","Suplente","0.225","PT / PV",
"Vereador","RR","BOA VISTA","PT","13000","JANDER VICENTE CAVALCANTE RAMALHO","304","Suplente","0.269","PT / PV",
"Vereador","RR","BOA VISTA","PL","22999","JANICE MELO DOS SANTOS","7","Suplente","0.006","PL / PSB",
"Vereador","RR","BOA VISTA","PFL","25025","JEAN CARLOS PEREIRA DUARTE","51","Suplente","0.045","PFL / PAN",
"Vereador","RR","BOA VISTA","PT","13124","JEAN FLÁVIO CAVALCANTE DE OLIVEIRA","296","Suplente","0.262","PT / PV",
"Vereador","RR","BOA VISTA","PPS","23789","JEFFESON DE SOUZA DANTAS","238","Suplente","0.211","PPS / PC do B",
"Vereador","RR","BOA VISTA","PV","43555","JEREMIAS CAETANO NASCIMENTO","322","Suplente","0.285","PT / PV",
"Vereador","RR","BOA VISTA","PT","13456","JOÃO BATISTA BARROS RAMOS","832","Suplente","0.737","PT / PV",
"Vereador","RR","BOA VISTA","PC do B","65456","JOÃO DA COSTA MARCELINO","1","Suplente","0.001","PPS / PC do B",
"Vereador","RR","BOA VISTA","PAN","26444","JOÃO RIBAMAR BARBOSA SILVA","230","Suplente","0.204","PFL / PAN",
"Vereador","RR","BOA VISTA","PRTB","28123","JONATHAS MADUREIRA SILVA DE DEUS","439","Não eleito","0.389","(sem coligação)",
"Vereador","RR","BOA VISTA","PFL","25369","JONAYNA RODRIGUES DA SILVA","376","Suplente","0.333","PFL / PAN",
"Vereador","RR","BOA VISTA","PTB","14111","JOSE AMERICO DE CARVALHO","565","Suplente","0.500","PTB / PMDB",
