Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (MATO GROSSO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:56:02  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","MT","APIACAS","PPS","23190","MARIA MARTHA MARTINS","37","Suplente","0.908","(sem coligação)",
"Vereador","MT","APIACAS","PPS","23125","MATEUS ELIAS DOS SANTOS","64","Suplente","1.571","(sem coligação)",
"Vereador","MT","APIACAS","PP","11123","MOACIR FERRONATO","201","Eleito","4.933","PFL / PT / PP",
"Vereador","MT","APIACAS","PP","11111","NATALINO RIBAS","180","Eleito por Média","4.417","PFL / PT / PP",
"Vereador","MT","APIACAS","PSDB","45678","NILCE APARECIDA SANTANA BALIERO","237","Eleito","5.816","PTB / PSDB / PL / PMDB",
"Vereador","MT","APIACAS","PTB","14444","OSVALDO PEREIRA DIAS","208","Eleito","5.104","PTB / PSDB / PL / PMDB",
"Vereador","MT","APIACAS","PL","22222","PAULO SERGIO DOS SANTOS","92","Suplente","2.258","PTB / PSDB / PL / PMDB",
"Vereador","MT","APIACAS","PPS","23654","SEBASTIAO SANTOS DE OLIVEIRA","192","Eleito","4.712","(sem coligação)",
"Vereador","MT","APIACAS","PTB","14111","SONIA MARIA MOURA SILVA","41","Suplente","1.006","PTB / PSDB / PL / PMDB",
"Vereador","MT","APIACAS","PPS","23000","VANDERLEI KUTIENSKY","99","Suplente","2.429","(sem coligação)",
"Vereador","MT","APIACAS","PPS","23523","WALDEMAR HORN","34","Suplente","0.834","(sem coligação)",
"Vereador","MT","ARAGUAIANA","PP","11234","ADELSON MARCOS SANCHES","32","Suplente","1.496","PP / PL",
"Vereador","MT","ARAGUAIANA","PDT","12000","ADEMIR DE MACEDO OLIVEIRA","8","Suplente","0.374","PDT / PPS",
"Vereador","MT","ARAGUAIANA","PT","13111","AGRISMAR INÁCIO DE SOUSA","5","Não eleito","0.234","PT / PFL",
"Vereador","MT","ARAGUAIANA","PSDB","45678","ALBERTO RIBEIRO DA COSTA","39","Suplente","1.823","PMDB / PSDB",
"Vereador","MT","ARAGUAIANA","PT","13112","ANTENOR SALUSTIANO DA SILVA","16","Não eleito","0.748","PT / PFL",
"Vereador","MT","ARAGUAIANA","PSDB","45666","ANTONIO CARLOS LIMA LUZ","37","Suplente","1.730","PMDB / PSDB",
"Vereador","MT","BRASNORTE","PFL","25025","ANTONIO CEZAR GONÇALVES","135","Suplente","2.130","(sem coligação)",
"Vereador","MT","BRASNORTE","PFL","25111","CARLOS ALBERTO DE CARVALHO","347","Eleito","5.475","(sem coligação)",
"Vereador","MT","BRASNORTE","PL","22223","CARLOS ROBERTO CAROLINO","67","Suplente","1.057","PL / PPS / PT",
"Vereador","MT","BRASNORTE","PFL","25123","CELIA BARRANCO PASSAMANI","244","Eleito","3.850","(sem coligação)",
"Vereador","MT","BRASNORTE","PFL","25044","CLAUCIR CORREA","125","Suplente","1.972","(sem coligação)",
"Vereador","MT","BRASNORTE","PPS","23456","CLAUDIO WOZNIACK","100","Suplente","1.578","PL / PPS / PT",
"Vereador","MT","BRASNORTE","PSDB","45100","DARCI FRANCISCO CHAGAS VASCONCELOS","46","Suplente","0.726","PTB / PTN / PSDB",
"Vereador","MT","BRASNORTE","PSDB","45555","DIVO FRONSTAK","158","Suplente","2.493","PTB / PTN / PSDB",
"Vereador","MT","BRASNORTE","PT","13200","EDMILSON DOS SANTOS","27","Suplente","0.426","PL / PPS / PT",
"Vereador","MT","BRASNORTE","PPS","23111","ELDO FRANCISCO ENZWEILER","188","Suplente","2.966","PL / PPS / PT",
"Vereador","MT","BRASNORTE","PMN","33000","ELIANE APARECIDA DA SILVA","20","Não eleito","0.316","(sem coligação)",
"Vereador","MT","BRASNORTE","PT","13000","EUDES TARCISO DE AGUIAR","400","Eleito","6.311","PL / PPS / PT",
"Vereador","MT","BRASNORTE","PFL","25100","FRANCISCO CARLOS BRESSANIN","123","Suplente","1.941","(sem coligação)",
"Vereador","MT","BRASNORTE","PL","22222","GASPAR BENEDITO DE MENEZES","25","Suplente","0.394","PL / PPS / PT",
"Vereador","MT","BRASNORTE","PFL","25525","GECI FATIMA DOS SANTOS CAMANDAROBA","0","Suplente","0.000","(sem coligação)",
