Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (ESPIRITO SANTO) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:48:50  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PMN","33633","MARLON ANTONIO MACHADO","997","Suplente","1.037","PTN / PAN / PMN / PV",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PSC","20333","MARLUCIA BERMUTI DA SILVA","30","Suplente","0.031","PSL / PSC / PSDB",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PT do B","70888","MARTA REJANE PROFETA MOREIRA","575","Suplente","0.598","PRP / PT do B",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PT","13031","MAURICIO LUIZ DALTIO","390","Suplente","0.406","PT / PC do B",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PRP","44444","MAURO JOSÉ COUTO","382","Suplente","0.397","PRP / PT do B",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PP","11222","MAXUEL MESSIAS DA SILVA","31","Não eleito","0.032","PP / PTC",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PSC","20221","MERCI SOARES CAMILO","86","Suplente","0.089","PSL / PSC / PSDB",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PMN","33123","MOACYR MACHADO DUARTE","514","Suplente","0.534","PTN / PAN / PMN / PV",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PT","13317","NIECINA FERREIRA DE PAULA DA SILVA","0","Registro negado antes da eleição","0.000","PT / PC do B",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PT do B","70680","NILTON GONÇALVES DE REZENDE","1,349","Eleito","1.403","PRP / PT do B",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PSB","40444","NIVALDO TAVARES","71","Suplente","0.074","PPS / PSB",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PT do B","70610","ONAMYR XAVIER ZEFERINO","809","Suplente","0.841","PRP / PT do B",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PMDB","15670","OSMAR FRANCISCO","436","Suplente","0.453","PMDB / PFL / PSDC / PRONA",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PDT","12651","PAULO HONHAS","26","Não eleito","0.027","PL / PDT",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PTN","19666","PRUDENCIANA FRADE PINTO CICILIOTTI","137","Suplente","0.142","PTN / PAN / PMN / PV",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PTN","19222","QUELINA DESTÉFANI","35","Suplente","0.036","PTN / PAN / PMN / PV",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PTN","19321","REGINA CELIA PINHEIRO DOS SANTOS","92","Suplente","0.096","PTN / PAN / PMN / PV",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PCO","29222","REGINA MAURA RANGEL SILVA","11","Não eleito","0.011","(sem coligação)",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PSDC","27123","REGINA TRAVÁGLIA","1,562","Eleito por Média","1.624","PMDB / PFL / PSDC / PRONA",
"Vereador","ES","CACHOEIRO DE ITAPEMIRIM","PPS","23222","RENALDO RIBEIRO","276","Suplente","0.287","PPS / PSB",
"Vereador","ES","CONCEICAO DA BARRA","PL","22229","BENEDITO MENDES DOS SANTOS","26","Não eleito","0.176","PL / PAN",
"Vereador","ES","CONCEICAO DA BARRA","PSB","40333","BERNADETH DOS SANTOS ALVES","64","Não eleito","0.434","PMN / PSB",
"Vereador","ES","CONCEICAO DA BARRA","PAN","26421","BIAFRA BONELA SILVA","0","Não eleito","0.000","PL / PAN",
"Vereador","ES","CONCEICAO DA BARRA","PDT","12566","CARLOS ANTONIO FONSECA DADALTO","31","Suplente","0.210","PDT / PPS / PSDB",
"Vereador","ES","CONCEICAO DA BARRA","PSB","40666","CARLOS ROBERTO MARGOTTO DE SOUZA","138","Não eleito","0.935","PMN / PSB",
"Vereador","ES","CONCEICAO DA BARRA","PSDB","45677","CARLOS ROSARIO DUARTE","150","Suplente","1.016","PDT / PPS / PSDB",
