Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (TOCANTINS) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 14:06:18  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","TO","ARAGUATINS","PPS","23456","PAULON MIRANDA LABRE RODRIGUES","282","Suplente","2.183","PP / PPS / PSDC",
"Vereador","TO","ARAGUATINS","PFL","25800","PEDRO GOMES DOS SANTOS","407","Eleito","3.150","PFL / PSDB",
"Vereador","TO","ARAGUATINS","PT","13333","RAIMUNDO NONATO SILVA OLIVEIRA","105","Não eleito","0.813","(sem coligação)",
"Vereador","TO","ARAGUATINS","PFL","25223","SERGIO GOMES DE SOUZA","289","Suplente","2.237","PFL / PSDB",
"Vereador","TO","ARAGUATINS","PT","13111","SILVERIO CAETANO MESSIAS","10","Não eleito","0.077","(sem coligação)",
"Vereador","TO","ARAGUATINS","PL","22022","TASSO ANTONIO CAVALCANTE PASSOS","0","Suplente","0.000","PTB / PL",
"Vereador","TO","ARAGUATINS","PTB","14444","THIAGO SPACASSASSI NAZÁRIO","83","Suplente","0.642","PTB / PL",
"Vereador","TO","ARAGUATINS","PSDC","27221","VALDETE PINHEIRO DE ARAUJO","192","Suplente","1.486","PP / PPS / PSDC",
"Vereador","TO","ARAGUATINS","PMDB","15600","VANDERLEI PINTO DOS SANTOS","353","Suplente","2.732","(sem coligação)",
"Vereador","TO","ARAGUATINS","PFL","25222","WANDERLEY FERREIRA DOS SANTOS","39","Suplente","0.302","PFL / PSDB",
"Vereador","TO","ARAGUATINS","PP","11113","ZILDA GOMES DE SOUSA","55","Suplente","0.426","PP / PPS / PSDC",
"Vereador","TO","ARAPOEMA","PL","22602","ALDERINA MENDES DA SILVA","30","Suplente","0.672","PT / PL",
"Vereador","TO","ARAPOEMA","PL","22611","ALTAIR ROSA DA SILVA","132","Suplente","2.959","PT / PL",
"Vereador","TO","ARAPOEMA","PT","13613","ASSILON SOARES FILHO","45","Suplente","1.009","PT / PL",
"Vereador","TO","BURITI DO TOCANTINS","PMDB","15640","RAIMUNDO GONZAGA DE SOUSA","114","Suplente","2.528","PT / PMDB",
"Vereador","TO","BURITI DO TOCANTINS","PTB","14333","RAMOALDO RODRIGUES GOMES","100","Suplente","2.217","PTB / PL / PPS / PSB / PV",
"Vereador","TO","BURITI DO TOCANTINS","PMDB","15123","RINALDO LOPES","58","Suplente","1.286","PT / PMDB",
"Vereador","TO","BURITI DO TOCANTINS","PT","13444","RITA BARBOSA GONÇALVES","94","Suplente","2.084","PT / PMDB",
"Vereador","TO","BURITI DO TOCANTINS","PT","13111","ROGÉRIO DA SILVA SANTOS","90","Suplente","1.996","PT / PMDB",
"Vereador","TO","BURITI DO TOCANTINS","PMDB","15234","TATIANA DE OLIVEIRA GOMES","80","Suplente","1.774","PT / PMDB",
"Vereador","TO","BURITI DO TOCANTINS","PFL","25801","VANDA MARIA CORDEIRO","25","Suplente","0.554","PSC / PFL / PRTB / PSDB",
