Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (PARAIBA) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
26/04/2009 - 13:56:52  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","PB","ALAGOINHA","PSDB","45111","IVANILDA MARIA DA SILVA","31","Suplente","0.409","PSDB / PTB / PP",
"Vereador","PB","ALAGOINHA","PHS","31100","JOABSON ALVES","79","Suplente","1.042","PT / PFL / PHS / PC do B",
"Vereador","PB","ALAGOINHA","PSDB","45678","JOÃO DE DEUS LEÔNCIO DO NASCIMENTO","142","Suplente","1.874","PSDB / PTB / PP",
"Vereador","PB","ALAGOINHA","PMDB","15605","JOÁS PEQUENO DA SILVA","257","Eleito por Média","3.391","PMDB / PDT / PSL / PL / PSB",
"Vereador","PB","ALAGOINHA","PT","13222","JORGE BELARMINO DA SILVA","43","Suplente","0.567","PT / PFL / PHS / PC do B",
"Vereador","PB","ALAGOINHA","PPS","23333","JOSÉ ALDO CANDIDO DE SOUZA","72","Suplente","0.950","(sem coligação)",
"Vereador","PB","ALAGOINHA","PMDB","15678","JOSÉ BATISTA CAMELO","28","Suplente","0.369","PMDB / PDT / PSL / PL / PSB",
"Vereador","PB","ALAGOINHA","PPS","23123","JOSÉ CARLOS LOURENÇO DA SILVA","72","Suplente","0.950","(sem coligação)",
"Vereador","PB","ALAGOINHA","PSDB","45600","JOSÉ CLÁUDIO DA SILVA","204","Suplente","2.692","PSDB / PTB / PP",
"Vereador","PB","ALAGOINHA","PSDB","45369","JOSÉ GALDINO VIEIRA","94","Suplente","1.240","PSDB / PTB / PP",
"Vereador","PB","ALAGOINHA","PHS","31999","JOSÉ MARCELO NEVES DE SOUZA","12","Suplente","0.158","PT / PFL / PHS / PC do B",
"Vereador","PB","ALAGOINHA","PHS","31234","JOSÉ RONALDO RIBEIRO DE LIMA","205","Eleito","2.705","PT / PFL / PHS / PC do B",
"Vereador","PB","ALAGOINHA","PL","22333","JOSÉ SALUSTIANO DA ROCHA","60","Suplente","0.792","PMDB / PDT / PSL / PL / PSB",
"Vereador","PB","ALAGOINHA","PSDB","45615","LOURDENIZE SIMÕES DO NASCIMENTO PEREIRA","79","Suplente","1.042","PSDB / PTB / PP",
"Vereador","PB","ALAGOINHA","PSDB","45633","LUCIANO ANTONIO DE ARAÚJO","347","Eleito","4.578","PSDB / PTB / PP",
"Vereador","PB","ALAGOINHA","PPS","23455","MARIA APARECIDA DE ANDRADE HENRIQUE","124","Suplente","1.636","(sem coligação)",
"Vereador","PB","ALAGOINHA","PSDB","45632","MARIA DA LUZ DA SILVA BATISTA","139","Suplente","1.834","PSDB / PTB / PP",
"Vereador","PB","ALAGOINHA","PT","13456","MARIA DE JESUS CELESTINO DA SILVA","164","Suplente","2.164","PT / PFL / PHS / PC do B",
"Vereador","PB","ALAGOINHA","PMDB","15151","MARIA DE JESUS XAVIER DO NASCIMENTO","107","Suplente","1.412","PMDB / PDT / PSL / PL / PSB",
"Vereador","PB","ALAGOINHA","PPS","23456","MARIA DO CARMO BEZERRA DE BRITO","263","Suplente","3.470","(sem coligação)",
"Vereador","PB","ALAGOINHA","PSDB","45890","MARIA RODRIGUES DE ALMEIDA FARIAS","275","Eleito","3.628","PSDB / PTB / PP",
"Vereador","PB","ALAGOINHA","PMDB","15555","MARINALVA DOS SANTOS MOURA","85","Suplente","1.122","PMDB / PDT / PSL / PL / PSB",
"Vereador","PB","ALAGOINHA","PP","11112","OZIAS GOMES DE MACEDO","55","Suplente","0.726","PSDB / PTB / PP",
"Vereador","PB","AROEIRAS","PMN","33111","ZILDA RODRIGUES DA SILVA","139","Não eleito","1.254","PL / PMN",
"Vereador","PB","AROEIRAS","PP","11110","ZULMIRA DEODATO DA SILVA","149","Suplente","1.344","PP / PDT / PFL",
"Vereador","PB","ASSUNCAO","PRP","44444","ADENILDO PEREIRA GUEDES","114","Eleito por Média","4.989","PTB / PRP",
"Vereador","PB","ASSUNCAO","PSDB","45666","ALEXSANDRO SÉRGIO MATIAS DE SOUZA","68","Suplente","2.976","PSDB / PMDB / PL / PPS / PFL",
"Vereador","PB","ASSUNCAO","PTB","14511","BENEDITO PEREIRA DE LIMA","8","Suplente","0.350","PTB / PRP",
"Vereador","PB","ASSUNCAO","PSDB","45611","CARLOS ALBERTO DE SOUZA AMARO","68","Suplente","2.976","PSDB / PMDB / PL / PPS / PFL",
"Vereador","PB","ASSUNCAO","PSDB","45610","DAMIÃO LINO DOS SANTOS","51","Suplente","2.232","PSDB / PMDB / PL / PPS / PFL",
"Vereador","PB","ASSUNCAO","PTB","14588","DINAMÉRICA CORREIA LEAL","85","Suplente","3.720","PTB / PRP",
"Vereador","PB","ASSUNCAO","PTB","14544","EDSON SALVADOR DE ASSIS","28","Suplente","1.225","PTB / PRP",
"Vereador","PB","ASSUNCAO","PMDB","15666","EVALDO GOMES FERREIRA","9","Suplente","0.394","PSDB / PMDB / PL / PPS / PFL",
"Vereador","PB","ASSUNCAO","PTB","14500","FRANCISCO DE ASSIS DE SOUZA AMARO","24","Suplente","1.050","PTB / PRP",
"Vereador","PB","ASSUNCAO","PRP","44111","FRANKLIN BALDUINO GUEDES","117","Eleito","5.120","PTB / PRP",
"Vereador","PB","ASSUNCAO","PFL","25678","GERALDO LEITÃO DE ARAÚJO","85","Suplente","3.720","PSDB / PMDB / PL / PPS / PFL",
"Vereador","PB","ASSUNCAO","PFL","25622","JOSÉ FRANCISCO NETO","213","Eleito","9.322","PSDB / PMDB / PL / PPS / PFL",
"Vereador","PB","ASSUNCAO","PFL","25234","JUDITH MARIA DOS SANTOS SILVA","84","Suplente","3.676","PSDB / PMDB / PL / PPS / PFL",
"Vereador","PB","ASSUNCAO","PSDB","45678","LUIZ AMARO GALDINO","90","Eleito","3.939","PSDB / PMDB / PL / PPS / PFL",
"Vereador","PB","ASSUNCAO","PTB","14555","MANOEL BATISTA DA SILVA","229","Eleito","10.022","PTB / PRP",
"Vereador","PB","ASSUNCAO","PTB","14569","MARIA ALVES FELISMINO FILHA","93","Suplente","4.070","PTB / PRP",
"Vereador","PB","ASSUNCAO","PTB","14567","PATRÍCIO DAMIÃO DA SILVA","94","Suplente","4.114","PTB / PRP",
"Vereador","PB","ASSUNCAO","PPS","23333","REGINALDO BALDUÍNO DA NÓBREGA","135","Eleito","5.908","PSDB / PMDB / PL / PPS / PFL",
"Vereador","PB","ASSUNCAO","PPS","23456","SEVERINO FERREIRA DE FARIAS","98","Eleito","4.289","PSDB / PMDB / PL / PPS / PFL",
"Vereador","PB","ASSUNCAO","PL","22222","TARCÍSIO MENDES TORRES","45","Suplente","1.969","PSDB / PMDB / PL / PPS / PFL",
"Vereador","PB","ASSUNCAO","PTB","14556","TERESINHA DE ASSIS FIGUEIRA DE ALMEIDA","144","Eleito","6.302","PTB / PRP",
"Vereador","PB","ASSUNCAO","PTB","14566","VALDÉCIO DE OLIVEIRA SANTOS","251","Eleito","10.985","PTB / PRP",
"Vereador","PB","BAIA DA TRAICAO","PT","13456","ADALGLIBERTO ALVES DE SOUZA","116","Suplente","2.988","PSL / PT / PTB / PSDB",
"Vereador","PB","BAIA DA TRAICAO","PSB","40111","AILTON SILVA DE LIMA","18","Não eleito","0.464","(sem coligação)",
"Vereador","PB","BAIA DA TRAICAO","PL","22105","ALEXANDRO JOSÉ DA SILVA","19","Não eleito","0.489","(sem coligação)",
"Vereador","PB","BAIA DA TRAICAO","PMDB","15115","ANTONIO BATISTA DE MELO","145","Eleito por Média","3.735","PMDB / PV",
"Vereador","PB","BAIA DA TRAICAO","PFL","25610","ANTONIO NUNES DA COSTA","23","Suplente","0.592","PP / PTN / PFL",
"Vereador","PB","BOA VISTA","PTB","14666","SANDRO RIBEIRO LEITE","46","Suplente","1.145","(sem coligação)",
