Justiça Eleitoral - Eleições Municipais 2004
Consulta de Resultados Eleitorais - Resultado da Eleição
UF (AMAPA) - Município (TODOS) - Cargo (TODOS) - Situação (TODAS) - Partido (TODOS)
25/04/2009 - 20:40:10  -  Dados sujeitos a alteração
Última atualização em: 06/03/2008

Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação
"Vereador","AP","PORTO GRANDE","PSL","17123","JOSE CARLOS DA SILVA","66","Suplente","1.197","PSL / PRTB / PSB",
"Vereador","AP","PORTO GRANDE","PDT","12699","JOSE DOMINGOS DE ALMEIDA VAZ","179","Eleito por Média","3.246","PDT / PL",
"Vereador","AP","PORTO GRANDE","PDT","12444","JOSE FERREIRA RIBEIRO NETO","24","Suplente","0.435","PDT / PL",
"Vereador","AP","PORTO GRANDE","PP","11621","JOSE LUIZ GONÇALVES SOZINHO","143","Eleito por Média","2.593","PP / PSC",
"Vereador","AP","PORTO GRANDE","PPS","23125","JOSE RIBAMAR NOGUEIRA SOARES","10","Não eleito","0.181","(sem coligação)",
"Vereador","AP","PORTO GRANDE","PT","13013","JOSE WILSON DE SOUZA","107","Suplente","1.940","PT / PTB / PV / PT do B",
"Vereador","AP","PORTO GRANDE","PP","11123","JUM MEGURO","86","Suplente","1.559","PP / PSC",
"Vereador","AP","PORTO GRANDE","PP","11234","LUIS CARLOS ALVES DE BRITO","144","Eleito","2.611","PP / PSC",
"Vereador","AP","PORTO GRANDE","PDT","12369","LUIZ RODRIGUES DA SILVA","83","Suplente","1.505","PDT / PL",
"Vereador","AP","PORTO GRANDE","PPS","23234","MANOEL BATISTA SOARES","38","Não eleito","0.689","(sem coligação)",
"Vereador","AP","PORTO GRANDE","PSB","40123","MANOEL SACRAMENTO DE ALMEIDA","35","Suplente","0.635","PSL / PRTB / PSB",
"Vereador","AP","PORTO GRANDE","PPS","23145","MARIA CONCEIÇÃO SILVA BARATA","51","Não eleito","0.925","(sem coligação)",
"Vereador","AP","PORTO GRANDE","PDT","12234","MARIA DE NAZARE CUNHA DO CARMO DE LIMA","124","Suplente","2.248","PDT / PL",
"Vereador","AP","PORTO GRANDE","PP","11127","MARIA DO CARMO DA SILVA E SILVA","20","Suplente","0.363","PP / PSC",
"Vereador","AP","PORTO GRANDE","PTB","14789","MARILETE JOCILENE DA SILVA SEABRA","67","Suplente","1.215","PT / PTB / PV / PT do B",
"Vereador","AP","PORTO GRANDE","PSDC","27700","MIGUEL FARIAS DOS ANJOS","8","Não eleito","0.145","PMDB / PFL / PSDC / PSDB",
"Vereador","AP","PORTO GRANDE","PRTB","28123","NARSON DA SILVA SANTOS","131","Suplente","2.375","PSL / PRTB / PSB",
"Vereador","AP","PORTO GRANDE","PPS","23567","NAZARÉ PEREIRA PINHEIRO","11","Não eleito","0.199","(sem coligação)",
"Vereador","AP","PORTO GRANDE","PSB","40100","NELSON DOS SANTOS DOMINGUES","231","Eleito por Média","4.189","PSL / PRTB / PSB",
"Vereador","AP","PORTO GRANDE","PL","22428","NETILIA CERQUEIRA  DE SOUZA","64","Suplente","1.160","PDT / PL",
"Vereador","AP","PORTO GRANDE","PDT","12567","ORLENI MARIA DA CONCEIÇÃO","7","Suplente","0.127","PDT / PL",
"Vereador","AP","PORTO GRANDE","PPS","23136","OSVALDINA DE SOUZA DIAS SILVA","1","Não eleito","0.018","(sem coligação)",
"Vereador","AP","PORTO GRANDE","PSDC","27123","OTONIEL MONTEIRO DA SILVA","0","Não eleito","0.000","PMDB / PFL / PSDC / PSDB",
"Vereador","AP","PORTO GRANDE","PDT","12123","PAULO ROBERTO CORTEZ","122","Suplente","2.212","PDT / PL",
"Vereador","AP","PORTO GRANDE","PPS","23147","RAIMUNDO ARTEMIZIE MOREIRA DA SILVA","10","Não eleito","0.181","(sem coligação)",
"Vereador","AP","PORTO GRANDE","PDT","12345","RAIMUNDO HILDEMAR PANTOJA","222","Eleito","4.025","PDT / PL",
"Vereador","AP","PORTO GRANDE","PDT","12222","RAMIRO RODRIGUES DE SOUZA","61","Suplente","1.106","PDT / PL",
"Vereador","AP","PORTO GRANDE","PPS","23123","REGIANE DA COSTA NUNES","22","Não eleito","0.399","(sem coligação)",
"Vereador","AP","PORTO GRANDE","PT do B","70123","RONALDO SOUSA DO CARMO","84","Suplente","1.523","PT / PTB / PV / PT do B",
"Vereador","AP","CUTIAS","PMDB","15789","LUIZ ADALTON OLIVEIRA DE AMORIM","60","Suplente","2.539","PMDB / PL / PT do B",
"Vereador","AP","CUTIAS","PDT","12369","LUIZ FERREIRA","0","Suplente","0.000","PDT / PPS / PFL / PV",
"Vereador","AP","CUTIAS","PP","11325","MANOEL JORGE DOS REIS SOUZA","4","Não eleito","0.169","PP / PT",
"Vereador","AP","CUTIAS","PSB","40125","MARIA ALVINA COSTA DOS SANTOS","37","Suplente","1.566","PTB / PSB",
"Vereador","AP","CUTIAS","PMDB","15622","MARIA DINAMAR RODRIGUES MOURAO","37","Suplente","1.566","PMDB / PL / PT do B",
"Vereador","AP","CUTIAS","PT","13357","MARIA DIONEIA SOARES DA SILVA","9","Não eleito","0.381","PP / PT",
"Vereador","AP","CUTIAS","PMDB","15123","MARINETE DE SOUZA BRITO","1","Suplente","0.042","PMDB / PL / PT do B",
"Vereador","AP","CUTIAS","PP","11123","MIRIAM LIMA DA CONCEIÇÃO ALMEIDA","23","Não eleito","0.973","PP / PT",
"Vereador","AP","CUTIAS","PDT","12121","NILSON LACERDA","43","Suplente","1.820","PDT / PPS / PFL / PV",
"Vereador","AP","CUTIAS","PDT","12456","ODINEIA PANTOJA","67","Suplente","2.835","PDT / PPS / PFL / PV",
"Vereador","AP","CUTIAS","PSB","40963","ORINALDO DOS SANTOS SOARES","0","Suplente","0.000","PTB / PSB",
"Vereador","AP","CUTIAS","PMDB","15675","OZIEL RIBEIRO NASCIMENTO","47","Suplente","1.989","PMDB / PL / PT do B",
"Vereador","AP","CUTIAS","PMDB","15369","PEDRO MACHADO FURTADO","30","Suplente","1.270","PMDB / PL / PT do B",
"Vereador","AP","CUTIAS","PSB","40147","RAIMUNDO BARBOSA AMANAJAS FILHO","85","Eleito por Média","3.597","PTB / PSB",
"Vereador","AP","CUTIAS","PTB","14123","REINALDO DE SOUSA BARBOSA","120","Eleito","5.078","PTB / PSB",
"Vereador","AP","CUTIAS","PP","11333","ROSANA DA SILVA MONTEIRO CANTANHEDE","12","Não eleito","0.508","PP / PT",
"Vereador","AP","CUTIAS","PSB","40111","VALMIR COELHO MENDONCA","66","Suplente","2.793","PTB / PSB",
"Vereador","AP","CUTIAS","PL","22123","VILI SOUTO DE MELO","85","Eleito","3.597","PMDB / PL / PT do B",
"Vereador","AP","CUTIAS","PT","13123","WAGNER OLIVEIRA BARRETO","21","Não eleito","0.889","PP / PT",
"Vereador","AP","FERREIRA GOMES","PT","13678","ADINOR DE OLIVEIRA SANTOS","8","Suplente","0.296","PT / PHS / PSB",
"Vereador","AP","FERREIRA GOMES","PSDB","45678","ANELI DA SILVA TRINDADE","0","Suplente","0.000","PDT / PL / PFL / PSDB",
"Vereador","AP","FERREIRA GOMES","PL","22580","ANTONIO ALMEIDA TAVARES","48","Suplente","1.773","PDT / PL / PFL / PSDB",
"Vereador","AP","FERREIRA GOMES","PFL","25258","ANTONIO RENILDO DA COSTA","137","Eleito","5.061","PDT / PL / PFL / PSDB",
